text,DeepSeek
9,"- Ross - Walls are pretty thin, guys! (Statement Non Opinion) - **anger**"
1,joy
2,neutral
3,sadness
4,neutral
5,neutral
6,neutral
7,sadness
8,sadness
9,joy
10,neutral
1,joy
2,neutral
3,joy
4,neutral
5,neutral
6,neutral
7,anger
8,neutral
9,joy
10,neutral
11,surprise
1,- disgust
2,- joy
3,- sadness
4,- neutral
5,- anger
1,neutral
2,joy
3,anger
4,neutral
5,neutral
6,neutral
7,neutral
8,anger
9,joy
10,joy
11,surprise
12,neutral
13,surprise
14,neutral
15,joy
16,neutral
17,neutral
18,anger
19,anger
20,sadness
21,surprise
1,anger
2,fear
3,joy
4,surprise
5,neutral
6,neutral
7,neutral
8,surprise
9,disgust
10,surprise
11,surprise
12,neutral
13,sadness
1,fear
2,joy
3,anger
4,surprise
5,anger
1,(Greeting) - **neutral**
2,(Greeting) - **neutral**
3,(Statement Non Opinion) - **sadness**
4,(Disagreement) - **neutral**
5,Oh what then? Kick me? (Question) - **anger**
6,(Answer) - **neutral**
7,"Oh hey Katie! What uh, what are you doing here? (Question) - **surprise**"
1,neutral
2,neutral
3,neutral
4,surprise
5,neutral
6,joy
7,joy
8,anger
1,joy
2,neutral
3,joy
4,surprise
5,neutral
6,neutral
7,anger
8,sadness
1,fear
2,neutral
3,surprise
4,surprise
5,neutral
6,neutral
7,disgust
8,fear
1,joy
2,joy
3,joy
4,joy
5,joy
6,joy
7,neutral
8,joy
1,neutral
2,disgust
3,neutral
4,surprise
5,neutral
6,anger
7,neutral
8,disgust
9,neutral
10,disgust
11,neutral
12,anger
13,joy
14,surprise
15,"pain (not listed, default to neutral)"
16,anger
17,neutral
18,surprise
19,neutral
1,joy
2,joy
3,neutral
4,joy
5,surprise
6,neutral
7,anger
8,joy
9,sadness
10,joy
11,joy
12,surprise
1,neutral
2,neutral
3,neutral
4,joy
5,surprise
6,surprise
7,neutral
8,joy
9,joy
1,surprise
2,surprise
3,neutral
4,joy
5,neutral
6,neutral
7,fear
8,neutral
9,neutral
10,neutral
11,joy
1,fear
2,joy
3,sadness
4,neutral
5,joy
1,joy
2,joy
3,sadness
1,- Ross - There's twelve bucks I'll never see again! (Statement Non Opinion) - **sadness**
2,(Statement Non Opinion) - **neutral**
3,- Monica - Bye! (Greeting) - **neutral**
4,- All - Bye! (Greeting) - **neutral**
5,(Greeting) - **joy**
6,"- Chandler - Okay, did you see that?! With the inappropriate and the pinching!! (Question) - **anger** or **disgust**"
7,"- Monica - Actually, I did! (Answer) - **surprise**"
8,"- Chandler - Okay, so now do you believe that she's attracted to me? (Question) - **neutral**"
9,"- Monica - Ohhh, oh my God! Oh my God! She knows about us! (Answer) - **fear** or **surprise**"
10,- Chandler - Are you serious? (Question) - **surprise**
11,- Monica - Phoebe knows and she's just trying to freak us out! That's the only explanation for it! (Statement Non Opinion) - **fear** or **anger**
12,- Chandler - Okay but what about y'know my pinchable butt and my bulging biceps--She knows! (Statement Non Opinion) - **fear** or **anger**
"(Note: Some lines could be interpreted with slight variations depending on vocal tone, but these are the most likely emotions",)
1,- **fear**
2,- **neutral**
3,- **anger**
4,- **surprise**
1,anger
2,neutral
3,joy
4,joy
1,neutral
2,anger
3,disgust
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,joy
12,neutral
13,neutral
14,sadness
15,surprise
16,anger
1,neutral
2,neutral
3,surprise
4,neutral
5,anger
6,anger
7,anger
8,fear
9,anger
10,fear
11,anger
12,fear
13,anger
14,neutral
15,neutral
16,surprise
17,fear
18,anger
19,anger
1,surprise
2,joy
3,surprise
4,joy
5,surprise
6,joy
7,neutral
8,neutral
9,anger
10,neutral
11,fear
1,neutral
2,neutral
3,surprise
4,neutral
5,surprise
6,surprise
7,neutral
8,surprise
9,fear
10,surprise
11,neutral
12,surprise
13,neutral
14,anger
15,fear
16,fear
17,joy
18,joy
19,disgust
20,anger
1,neutral
2,surprise
3,neutral
4,neutral
1,fear
2,neutral
3,surprise
4,anger
5,neutral
6,neutral
7,neutral
8,joy
9,neutral
10,neutral
11,disgust
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,joy
7,neutral
8,neutral
1,neutral
2,anger
3,joy
4,neutral
5,fear
6,neutral
7,neutral
8,neutral
9,surprise
10,disgust
1,joy
2,joy
3,neutral
4,joy
5,neutral
6,neutral
7,neutral
8,surprise
9,disgust
10,surprise
11,surprise
12,joy
13,fear
14,surprise
15,neutral
16,neutral
1,joy
2,neutral
3,joy
4,neutral
5,neutral
6,neutral
7,surprise
8,neutral
9,anger
10,anger
1,sadness
2,anger
3,sadness
4,joy
5,neutral
6,joy
7,neutral
8,surprise
9,neutral
10,surprise
11,fear
12,surprise
13,fear
1,- Mark - Rachel? (Question) - **neutral**
2,Hi Mark! (Answer) - **joy**
3,(Statement Non Opinion) - **joy**
4,"- Rachel - Oh, I did! (Statement Non Opinion) - **surprise**"
5,(Agreement) - **neutral**
6,- Rachel - Oh my God!! (Others) - **joy**
7,wow (Acknowledge) - **joy**
1,anger
2,neutral
3,neutral
4,neutral
5,fear
6,anger
7,neutral
1,neutral
2,surprise
3,surprise
4,neutral
5,neutral
6,anger
7,surprise
8,anger
9,joy
10,joy
11,sadness
1,joy
2,joy
3,surprise
4,neutral
5,joy
6,sadness
7,neutral
8,neutral
9,neutral
10,fear
11,neutral
12,anger
13,neutral
14,neutral
15,neutral
16,anger
17,neutral
18,neutral
1,neutral
2,neutral
3,joy
4,neutral
1,neutral
2,joy
3,surprise
4,anger
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,anger
11,anger
12,neutral
13,anger
14,anger
1,neutral
2,neutral
3,joy
4,surprise
5,sadness
6,sadness
7,sadness
8,sadness
9,sadness
10,sadness
11,anger
1,anger
2,joy
3,anger
4,sadness
5,neutral
6,sadness
7,sadness
8,sadness
9,surprise
10,neutral
11,joy
1,anger
2,neutral
3,anger
4,anger
5,sadness
6,neutral
7,sadness
1,joy
2,neutral
3,joy
4,joy
5,neutral
6,anger
7,disgust
8,neutral
9,fear
10,neutral
11,fear
12,neutral
13,neutral
14,neutral
15,neutral
16,sadness
17,anger
18,neutral
19,neutral
20,anger
21,anger
22,anger
1,joy
2,joy
3,surprise
4,anger
5,neutral
6,sadness
7,joy
8,sadness
9,anger
10,sadness
11,joy
12,neutral
1,joy
2,anger
3,anger
4,sadness
5,neutral
1,anger
2,neutral
3,neutral
4,neutral
5,anger
6,neutral
7,joy
8,joy
9,neutral
10,anger
11,anger
12,neutral
13,neutral
14,neutral
15,surprise
16,neutral
17,neutral
18,neutral
1,(Greeting) - **joy**
2,And there's daddy! (Statement Non Opinion) - **neutral**
1,joy
2,surprise
3,anger
4,joy
5,joy
6,joy
1,joy
2,joy
3,joy
4,joy
5,surprise
6,neutral
1,neutral
2,neutral
3,joy
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,surprise
11,joy
12,neutral
13,neutral
14,neutral
1,joy
2,joy
3,surprise
4,surprise
5,neutral
6,anger
7,neutral
8,neutral
9,joy
10,joy
11,neutral
12,neutral
13,neutral
14,neutral
1,sadness
2,anger
3,neutral
4,joy
5,joy
6,surprise
7,fear
8,sadness
9,neutral
1,neutral
2,joy
3,joy
4,surprise
5,neutral
6,surprise
7,neutral
8,neutral
9,neutral
10,joy
11,neutral
12,anger
1,anger
2,anger
3,anger
4,joy
5,neutral
6,surprise
7,surprise
8,joy
9,neutral
10,neutral
11,neutral
12,sadness
13,joy
14,joy
15,sadness
16,neutral
1,joy
2,neutral
3,neutral
4,joy
5,joy
6,fear
7,joy
8,joy
9,surprise
10,sadness
1,joy
2,joy
3,surprise
4,neutral
5,joy
6,surprise
7,anger
8,sadness
1,neutral
2,neutral
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,anger
9,neutral
10,neutral
11,neutral
12,neutral
13,sadness
14,sadness
15,sadness
1,joy
2,fear
3,neutral
4,neutral
5,surprise
6,anger
7,anger
8,neutral
9,neutral
10,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,surprise
8,anger
9,joy
10,anger
11,joy
1,neutral
2,joy
3,joy
4,surprise
5,sadness
6,sadness
7,sadness
8,neutral
9,anger
10,neutral
11,sadness
12,neutral
13,neutral
14,joy
15,joy
16,neutral
17,joy
18,joy
19,anger
20,sadness
21,neutral
1,neutral
2,neutral
3,disgust
4,anger
5,disgust
6,anger
7,neutral
8,sadness
9,neutral
10,anger
11,anger
12,anger
13,anger
14,sadness
15,neutral
16,neutral
17,neutral
18,joy
19,surprise
20,neutral
21,neutral
22,joy
23,joy
1,sadness
2,neutral
3,sadness
4,neutral
5,neutral
1,fear
2,neutral
3,surprise
4,disgust
5,neutral
6,neutral
7,sadness
8,sadness
9,anger
10,neutral
11,joy
1,(Statement Non Opinion) - **joy**
2,Ohhh! Wow! He kinda takes your breath away doesn't he? (Question) - **surprise**
1,joy
2,neutral
3,neutral
4,neutral
5,fear
6,anger
7,sadness
8,neutral
9,sadness
1,"Hey how uh, how serious are you about keeping Ben in your life? (Question) - **neutral**"
2,(Statement Non Opinion) - **joy**
1,neutral
2,neutral
3,disgust
4,joy
5,anger
6,sadness
7,disgust
8,surprise
1,neutral
2,neutral
3,joy
4,disgust
5,sadness
6,neutral
7,surprise
8,neutral
9,neutral
10,neutral
11,surprise
12,joy
13,neutral
14,joy
15,neutral
1,disgust
2,sadness
3,anger
4,anger
5,joy
6,joy
7,neutral
8,joy
9,joy
10,neutral
11,joy
12,neutral
13,joy
14,joy
15,joy
16,neutral
17,neutral
18,joy
19,neutral
1,surprise
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,anger
11,neutral
12,joy
13,anger
14,neutral
15,sadness
16,sadness
17,neutral
18,neutral
19,neutral
20,neutral
21,neutral
1,joy
2,joy
3,joy
4,joy
5,anger
6,neutral
7,neutral
8,surprise
9,neutral
10,neutral
11,neutral
12,neutral
13,joy
14,neutral
1,surprise
2,neutral
3,joy
4,neutral
5,anger
6,neutral
7,neutral
8,surprise
9,surprise
10,neutral
11,neutral
12,neutral
13,neutral
14,joy
1,neutral
2,anger
3,joy
4,joy
5,joy
6,neutral
7,joy
8,neutral
9,joy
10,neutral
11,surprise
12,neutral
13,neutral
14,neutral
15,neutral
16,neutral
17,surprise
18,neutral
1,joy
2,joy
3,neutral
4,neutral
5,neutral
6,neutral
7,joy
8,neutral
9,neutral
10,surprise
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
1,neutral
2,anger
3,neutral
4,surprise
5,anger
6,anger
7,anger
8,anger
9,anger
10,anger
11,neutral
12,anger
13,sadness
14,neutral
15,neutral
16,neutral
17,neutral
18,neutral
19,sadness
1,sadness
2,neutral
3,surprise
4,joy
5,joy
6,joy
7,neutral
8,neutral
9,neutral
10,anger
1,anger
2,neutral
3,joy
4,sadness
5,neutral
6,neutral
7,neutral
8,surprise
9,neutral
1,joy
2,neutral
3,joy
4,neutral
5,surprise
6,neutral
7,neutral
8,neutral
9,apology (sadness)
10,neutral
1,joy
2,neutral
3,sadness
4,neutral
5,joy
6,disgust
7,neutral
1,anger
2,neutral
3,anger
4,anger
5,sadness
6,disgust
7,anger
8,neutral
9,anger
10,neutral
11,neutral
12,neutral
1,- Ross - Dad? (Question) - **neutral**
2,Geller - I'm here! (Answer) - **joy**
3,- Ross - Hey! (Greeting) - **joy**
4,(Statement Non Opinion) - **sadness**
5,(Statement Non Opinion) - **sadness**
6,(Statement Non Opinion) - **neutral**
7,(Others) - **anger**
8,(Apology) - **sadness**
9,"- Monica - Oh, that's okay, I can't wait to see everything again! All of the memories (Agreement) - **joy**"
10,"Geller - Well, I don't know what's in the boxes down here, but I do know there are six or seven (Statement Non Opinion) - **neutral**"
11,- Monica - I used to (Others) - **neutral**
12,(Agreement) - **joy**
13,"- Monica - Hey, it is unreasonable to expect a child to wait for a (Statement Opinion) - **anger**"
1,neutral
2,joy
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,joy
11,surprise
1,neutral
2,joy
3,surprise
4,surprise
5,surprise
6,joy
7,neutral
8,neutral
9,joy
10,joy
11,neutral
12,joy
13,neutral
14,neutral
15,disgust
16,joy
17,disgust
1,neutral
2,fear
1,joy
2,surprise
3,neutral
4,neutral
5,sadness
1,- Phoebe - Where's Chandler? (Question) - **neutral**
2,(Answer) - **neutral**
3,- Phoebe - Wash your hands!!! (Command) - **anger**
4,know? (Question) - **surprise**
5,- Ross - Hey! What's she doing back here? (Question) - **anger**
6,She's not made of ice cream! (Answer) - **joy**
7,(Statement Non Opinion) - **neutral**
1,**surprise**
2,**neutral**
3,**anger**
4,**neutral**
5,**neutral**
6,**neutral**
7,**surprise**
8,**joy**
9,**joy**
10,**joy**
11,**neutral**
1,fear
2,joy
3,sadness
4,sadness
5,surprise
6,fear
7,disgust
8,joy
9,fear
10,neutral
11,neutral
12,joy
13,neutral
14,joy
15,surprise
16,joy
17,neutral
1,neutral
2,joy
3,joy
4,joy
5,neutral
6,anger
7,neutral
8,neutral
9,joy
10,neutral
11,neutral
12,neutral
13,neutral
14,joy
15,neutral
16,neutral
17,surprise
18,joy
19,neutral
20,neutral
21,neutral
22,joy
1,neutral
2,anger
3,fear
4,anger
5,joy
6,surprise
7,neutral
1,surprise
2,joy
3,joy
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,joy
10,joy
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,neutral
17,neutral
18,joy
19,neutral
20,neutral
21,neutral
22,neutral
23,neutral
24,anger
1,anger
2,neutral
3,joy
4,surprise
5,joy
6,anger
7,neutral
8,neutral
9,joy
1,neutral
2,neutral
3,neutral
4,neutral
5,joy
6,joy
7,surprise
8,neutral
9,anger
10,neutral
11,surprise
12,disgust
13,"confusion (Note: ""confusion"" is not in the given options, so the closest would be ""surprise"")"
13,surprise
1,disgust
2,disgust
3,neutral
4,surprise
5,neutral
6,joy
7,joy
8,joy
9,neutral
10,fear
11,joy
12,neutral
13,sadness
14,neutral
15,joy
16,surprise
1,joy
2,neutral
3,joy
4,neutral
5,sadness
1,sadness
2,neutral
3,joy
4,anger
5,sadness
6,neutral
7,neutral
8,neutral
9,joy
1,surprise
2,neutral
3,neutral
4,sadness
5,joy
6,sadness
7,surprise
8,neutral
9,joy
10,surprise
11,neutral
12,anger
13,anger
14,anger
15,anger
16,joy
1,joy
2,neutral
3,neutral
4,neutral
5,joy
6,joy
7,neutral
8,neutral
9,joy
10,neutral
11,neutral
12,surprise
13,surprise
14,neutral
15,neutral
16,neutral
17,joy
18,neutral
19,joy
20,neutral
21,neutral
1,joy
2,joy
3,joy
4,neutral
5,neutral
6,anger
7,neutral
8,neutral
9,neutral
10,joy
11,sadness
12,anger
13,neutral
14,neutral
15,joy
16,neutral
17,sadness
18,surprise
19,neutral
20,neutral
21,anger
1,neutral
2,joy
3,surprise
4,sadness
5,joy
6,neutral
7,sadness
8,neutral
9,joy
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,neutral
17,neutral
18,neutral
19,neutral
20,joy
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,sadness
7,sadness
8,joy
9,neutral
10,joy
11,neutral
12,neutral
13,neutral
14,neutral
15,sadness
16,surprise
1,anger
2,disgust
3,neutral
4,surprise
5,neutral
6,neutral
7,neutral
8,disgust
9,anger
10,sadness
1,neutral
2,neutral
3,joy
4,sadness
5,neutral
6,sadness
7,anger
1,joy
2,neutral
3,joy
4,joy
5,joy
6,joy
7,joy
8,neutral
9,joy
10,surprise
1,- Joey - **neutral**
2,- Ross - **sadness**
3,- Chandler - **anger**
4,- Ross - **fear**
5,- Chandler - **anger**
6,- Chandler - **neutral**
7,- Joey - **joy**
8,- Chandler - **surprise**
9,- Joey - **neutral**
1,neutral
2,joy
3,neutral
4,neutral
5,surprise
6,neutral
7,surprise
8,neutral
9,sadness
10,neutral
11,neutral
12,neutral
13,sadness
14,neutral
15,sadness
16,surprise
17,sadness
18,anger
19,neutral
1,- Joey - Hey! (Greeting) - joy
2,Hey! (Greeting) - joy
3,You guys got anything to eat? I just went down to Johnos for some chicken and it was closed! (Question) - anger
4,So we shut it down! (Answer) - disgust
5,"Pheebs, if this guy keeps closing down all of our favorite places, where are we gonna eat?! (Question) - anger"
6,"I don't know, clean places? (Answer) - neutral"
7,"Mm, yum! (Backchannel) - joy"
8,(Statement Non Opinion) - neutral
9,(Command) - anger
10,We'll be right there! Can't you just say it starts later? (Question) - neutral
11,What? What kind of a regatta gala starts at night?! (Question) - surprise
12,The fake kind! (Answer) - joy
13,You got a ladle? (Question) - neutral
14,(Answer) - neutral
15,(Acknowledge) - joy
16,"Okay, great! (Acknowledge) - joy"
17,""" (Greeting) - joy"
1,joy
2,neutral
3,anger
4,disgust
5,joy
6,anger
7,neutral
8,neutral
9,anger
10,anger
1,(Backchannel) - **neutral**
2,(Statement Non Opinion) - **neutral**
3,(Question) - **surprise**
4,"If you wanna give Joey a Christmas present that disrupts the entire building, why not get him something a little bit more subtle, like a wrecking ball, or a phial of small pox to release in the hallway? (Statement Non Opinion) - **anger**"
1,neutral
2,joy
3,joy
4,surprise
5,neutral
1,- **joy**
2,- **fear**
3,- **anger**
4,- **fear**
5,- **joy**
6,- **neutral**
7,- **neutral**
8,- **anger**
9,- **anger**
10,- **sadness**
11,- **joy**
12,- **joy**
13,- **neutral**
14,- **surprise**
15,- **surprise**
16,- **fear**
1,neutral
2,anger
3,joy
4,neutral
5,sadness
6,neutral
7,surprise
8,anger
9,joy
10,joy
11,surprise
12,neutral
13,joy
14,neutral
15,joy
16,anger
17,anger
18,anger
1,(Backchannel) - **neutral**
2,- Rachel - Hey! What happened to you? Why didn't you come up? (Question) - **surprise**
3,- Ross - Done! (Answer) - **joy**
4,- Rachel - You just finished? (Question) - **surprise**
5,(Answer) - **neutral**
6,"- Ross - I mean this-this is clearly very, very important to you, to us! (Statement Non Opinion) - **neutral**"
7,"- Ross - And so I wanted to read every word carefully, twice! (Statement Non Opinion) - **neutral**"
8,"- Rachel - So umm, does it? (Question) - **neutral**"
9,(Apology) - **sadness**
10,- Rachel - Does it? (Question) - **neutral**
11,(Answer) - **neutral**
12,"- Rachel - What are you talking about, Ross, you just said that you read it twice! (Question) - **anger**"
13,"- Rachel - Look, y'know what, either it does or it doesn't, and if you have to even (Answer) - **anger**"
14,"I don't, I don't, I don't (Answer) - **fear**"
15,- Rachel - Are you sure? (Question) - **sadness**
16,(Answer) - **neutral**
1,surprise
2,neutral
3,surprise
4,neutral
5,neutral
6,neutral
7,sadness
8,apology
9,fear
10,neutral
11,sadness
12,neutral
13,neutral
14,neutral
15,neutral
16,neutral
17,neutral
18,neutral
19,surprise
20,fear
21,fear
1,neutral
2,joy
3,neutral
4,surprise
5,neutral
6,neutral
7,sadness
8,neutral
9,neutral
1,neutral
2,joy
3,neutral
4,anger
5,neutral
6,neutral
1,sadness
2,surprise
3,anger
4,neutral
5,sadness
6,anger
7,sadness
8,neutral
9,anger
10,sadness
11,anger
12,neutral
13,anger
14,neutral
15,anger
1,joy
2,neutral
3,anger
4,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,joy
6,neutral
7,neutral
8,surprise
9,neutral
10,joy
11,surprise
12,neutral
13,neutral
14,neutral
15,neutral
16,joy
17,neutral
18,neutral
19,neutral
1,joy
2,neutral
3,neutral
4,joy
5,neutral
6,neutral
7,joy
8,joy
9,surprise
10,joy
11,surprise
12,joy
13,sadness
14,neutral
15,neutral
16,neutral
17,neutral
1,sadness
2,surprise
3,joy
4,neutral
5,neutral
6,sadness
7,neutral
8,sadness
9,joy
10,neutral
11,joy
12,neutral
13,joy
14,sadness
15,sadness
1,(Statement Opinion) - **neutral**
2,(Apology) - **sadness**
3,(Statement Non Opinion) - **sadness**
4,Why don't we just put 'poor little Tooty' out in the hall? (Question) - **anger**
5,During a blackout? He'd get trampled! (Answer) - **fear**
6,Yeah? (Answer) - **neutral**
1,sadness
2,joy
3,sadness
4,joy
5,neutral
6,joy
7,joy
8,neutral
9,surprise
10,neutral
11,neutral
12,neutral
13,joy
14,neutral
15,surprise
1,joy
2,neutral
3,surprise
4,anger
1,- Monica - How did it go? (Question) - neutral
2,(Question) - sadness
1,"- Monica - All right, I'm gonna go steam my wedding dress okay? Who wants the responsibility of making sure nothing happens to it? (Question) - **neutral**"
2,(Answer) - **joy**
3,Who wants it? Anybody? (Question) - **neutral**
4,I said I'll do it! (Answer) - **anger**
5,(Disagreement) - **sadness**
6,Monica! I'm not gonna screw it up! (Statement Non Opinion) - **anger**
7,(Apology) - **sadness**
8,(Statement Non Opinion) - **joy**
9,(Agreement) - **joy**
10,Well of course that is what I'm here for! (Statement Non Opinion) - **joy**
11,(Apology) - **sadness**
12,Ugh! What grandmother? (Question) - **surprise**
1,neutral
2,neutral
3,joy
4,neutral
5,anger
6,anger
7,surprise
8,sadness
1,neutral
2,neutral
3,surprise
4,anger
5,joy
6,neutral
7,surprise
8,joy
9,joy
10,joy
11,neutral
12,neutral
13,neutral
14,surprise
15,neutral
1,neutral
2,joy
3,neutral
4,joy
5,surprise
6,surprise
7,anger
8,fear
9,surprise
10,surprise
1,joy
2,neutral
1,- sadness
2,- joy
1,neutral
2,anger
3,anger
4,anger
5,anger
6,anger
1,Chandler - All right! I found one that fits! (Statement Non Opinion) - joy
2,"Well y'know what they say, the 23 (Others) - neutral"
3,Whose is it? (Question) - neutral
4,(Answer) - joy
1,anger
2,fear
3,anger
4,fear
5,anger
6,surprise
7,surprise
1,joy
2,neutral
3,neutral
4,surprise
5,sadness
6,anger
7,anger
8,anger
1,- neutral
2,- surprise
3,- joy
4,- neutral
5,- joy
6,- surprise
7,- surprise
8,- joy
1,anger
2,sadness
3,neutral
4,sadness
5,neutral
6,sadness
7,surprise
8,sadness
1,joy
2,anger
3,anger
4,anger
5,neutral
6,disgust
7,surprise
8,disgust
9,anger
10,neutral
11,neutral
12,neutral
13,fear
14,neutral
15,neutral
1,- Ross - Hey! (Greeting) - **neutral**
2,- Rachel - Hey! (Greeting) - **neutral**
3,"We register, and (Statement Non Opinion) - **neutral**"
4,- Rachel - No! (Disagreement) - **anger**
5,"- Rachel - Ross, come on! (Command) - **anger**"
6,- Rachel - No! (Disagreement) - **anger**
7,(Command) - **sadness**
8,(Disagreement) - **sadness**
9,- Rachel - Oh b-b-but it is! (Others) - **anger**
10,"- Ross - Oh, okay, y'know what this is? (Question) - **neutral**"
11,"- Rachel - Oh Ross, come on! This is not, this is not a marriage!! This is the world's worst hangover! Ross, listen, if (Statement Non Opinion) - **anger**"
12,(Agreement) - **sadness**
13,"Hey-hey umm, uh, is there, is there any such thing as an annulment shower? (Acknowledge) - **neutral**"
1,joy
2,neutral
1,joy
2,sadness
3,anger
1,joy
2,neutral
3,neutral
4,surprise
5,surprise
6,surprise
7,fear
1,(Statement Non Opinion) - **neutral**
2,(Disagreement) - **anger**
3,- Chandler - Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months! (Command) - **anger**
4,(Question) - **fear**
5,"Come on, do it, do it, go, come on!!! (Apology) - **joy**"
1,joy
2,neutral
3,joy
4,joy
5,neutral
6,joy
7,sadness
8,joy
9,neutral
1,sadness
2,joy
3,surprise
4,anger
5,joy
6,joy
7,surprise
8,joy
9,joy
10,joy
11,joy
1,surprise
2,neutral
3,neutral
4,neutral
5,disgust
6,disgust
7,surprise
8,surprise
9,anger
10,surprise
11,anger
12,anger
13,anger
14,joy
15,anger
16,sadness
1,joy
2,sadness
3,joy
4,joy
1,joy
2,joy
3,sadness
4,neutral
5,joy
6,joy
7,neutral
8,joy
9,surprise
10,joy
11,joy
12,anger
1,(Others) - **neutral**
2,"Oh honey, I think I'm having one too! (Statement Non Opinion) - **joy**"
3,Look at this! There we go! (Statement Non Opinion) - **joy**
1,neutral
2,joy
3,anger
4,neutral
5,neutral
6,sadness
7,neutral
8,sadness
9,sadness
10,anger
11,anger
12,anger
13,anger
1,neutral
2,surprise
3,joy
4,neutral
5,surprise
6,sadness
7,anger
8,anger
9,neutral
10,anger
11,anger
12,disagreement (neutral)
13,anger
1,neutral
2,surprise
3,neutral
4,surprise
5,joy
6,neutral
7,joy
1,joy
2,neutral
3,joy
4,neutral
5,joy
6,joy
7,joy
8,neutral
1,anger
2,sadness
3,neutral
4,joy
5,joy
6,neutral
7,anger
8,neutral
9,joy
10,anger
11,neutral
12,anger
13,neutral
14,joy
15,neutral
16,anger
17,joy
18,neutral
19,neutral
1,anger
2,sadness
3,disgust
4,anger
5,surprise
6,joy
7,sadness
8,joy
9,surprise
10,joy
11,neutral
12,anger
13,joy
14,joy
15,neutral
16,surprise
17,neutral
18,anger
1,joy
2,joy
3,neutral
4,joy
5,joy
6,neutral
7,anger
8,fear
1,neutral
2,neutral
3,neutral
4,sadness
5,joy
6,sadness
7,anger
1,joy
2,joy
3,joy
4,surprise
5,neutral
6,neutral
7,joy
1,sadness
2,neutral
3,disgust
4,surprise
5,joy
6,joy
7,neutral
8,anger
1,joy
2,neutral
3,surprise
4,neutral
5,confusion
6,neutral
7,anger
8,neutral
9,joy
10,surprise
1,disgust
2,neutral
3,sadness
4,sadness
5,joy
6,joy
7,surprise
8,disgust
9,surprise
10,surprise
11,surprise
12,surprise
1,"Joey - So, you and Angela, huh? (Question) - **neutral**"
2,(Answer) - **joy**
1,neutral
2,joy
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,anger
11,neutral
12,anger
13,neutral
14,neutral
15,neutral
16,neutral
17,surprise
1,- Ross - Hey! (Greeting) - **neutral**
2,"- Rachel - Hey, so did everything go all right with the annulment? (Question) - **neutral**"
3,(Answer) - **joy**
4,"Hey, do you guys wanna go see a movie? (Question) - **joy**"
5,"- Ross - Oh yeah, why not? (Answer) - **joy**"
6,- Rachel - Pheebs? (Question) - **neutral**
7,(Answer) - **neutral**
8,(Statement Non Opinion) - **neutral**
9,"You uh, you wanna hear something weird? (Question) - **neutral**"
10,(Answer) - **joy**
11,(Statement Non Opinion) - **sadness**
12,- Phoebe - What?! (Question) - **surprise**
13,(Statement Non Opinion) - **fear**
1,- Joey - Hey! Are you okay? (Question) - **neutral**
2,(Answer) - **joy**
3,You know what you should do? (Statement Opinion) - **anger**
1,fear
2,joy
3,neutral
4,anger
5,neutral
6,neutral
7,sadness
8,neutral
9,fear
10,joy
11,anger
12,anger
13,anger
14,anger
15,anger
16,neutral
17,neutral
18,anger
19,fear
20,neutral
1,- Ross - Emily! (Others) - **joy**
2,Oh my God! What are you doing here? (Question) - **surprise**
3,(Answer) - **sadness**
4,(Statement Non Opinion) - **joy**
5,(She's holding one of those huge (Statement Non Opinion) - **neutral**
6,(Agreement) - **joy**
7,(Statement Non Opinion) - **neutral**
8,(Command) - **neutral**
9,(Statement Non Opinion) - **fear**
10,(Statement Non Opinion) - **fear**
11,Okay? (Statement Non Opinion) - **neutral**
12,(Statement Opinion) - **joy**
13,(Acknowledge) - **neutral**
14,(Agreement) - **neutral**
1,- Chandler - Monica! (Others) - **surprise**
2,(Statement Non Opinion) - **neutral**
3,Which one was (Question) - **neutral**
4,Deep Impact (Answer) - **neutral**
5,(Apology) - **sadness**
6,Ooh! (Backchannel) - **surprise**
7,"Where is that book that you are reading with the two women who were ice-skating and wearing, wearing those hats with the flowers on it? (Question) - **neutral**"
8,Because every time I look at that cover I'm like (Statement Opinion) - **joy**
9,(Statement Opinion) - **anger**
1,"- Monica - Hey Ross! So, I was checking out the uh, real estate section (Statement Non Opinion) - **neutral**"
2,- Ross - Yeah? (Backchannel) - **neutral**
3,(Command) - **neutral**
4,(Statement Non Opinion) - **surprise**
