Conversation,Original_Label,DeepSeek
|Hi.|,Greeting,Greeting
|Hi.|,Greeting,Greeting
"|Hi, listen, I'm sorry about before.|",Statement Non Opinion,Apology
|I don't need to have a game room.|,Statement Opinion,Disegreement
"|I mean when I was a kid I only played those games because I couldn't get girls, and now I|",Statement Non Opinion,Statement Opinion
|Stop it Chandler. I'm sorry too.|,Apology,Apology
|Really?|,Question,Disegreement
|Yeah! Oh yes!|,Answer,Agreement
|Ohh.|,Backchannel,Backchannel
"|Listen, we don't have to make that a guest room, we can think of something to do with the room together.|",Statement Opinion,Command
|That's a great idea! We can|,Agreement,Agreement
|Totally!|,Statement Non Opinion,Agreement
|We don't have to come up with this now.|,Statement Opinion,Statement Non Opinion
|Oh good.|,Statement Non Opinion,Acknowledge
"|Yeah, and I am okay with being a pushover.|",Statement Opinion,Agreement
|That's great. Good for you guys.|,Statement Non Opinion,Agreement
|I am not high maintenance!|,Statement Opinion,Statement Opinion
|I am not a pushover!|,Statement Opinion,Disegreement
|Who said you were?|,Question,Disegreement
|You did!|,Answer,Agreement
"|Oh, I'm flaky. I'll say anything.|",Statement Non Opinion,Statement Opinion
"|Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do.|",Statement Opinion,Statement Opinion
|That does not sound stupid to me.|,Statement Opinion,Statement Opinion
"|You know, it's like the first time I had to make dinner for myself, after Carol left me?|",Statement Non Opinion,Statement Opinion
"|I'm sorry, that's all the time we have.|",Statement Non Opinion,Apology
|Next on Ross... Uh-oh.|,Statement Non Opinion,Acknowledge
|What uh-oh?|,Question,Question
"|Uh-oh, uh-oh, the laundry's done.|",Answer,Acknowledge
"|It's, uh, it's a song.|",Statement Non Opinion,Statement Non Opinion
|The laundry song that we sing.|,Statement Non Opinion,Statement Non Opinion
"|Uh-oh the laundry's done, uh-oh, uh-oh.|",Statement Non Opinion,Acknowledge
"|Ross, what's the matter?|",Question,Question
"|Nothing, nothing. Lee-lo, the laundry's done.|",Answer,Statement Non Opinion
|Why are you here?|,Question,Question
"|Well, Sid and I are trying again and we had trouble last time because apparently we...|",Answer,Statement Opinion
"|No no no... I mean,|",Disagreement,Disegreement
|Oh! Someone's a little cranky today cuz they have to do it in a cup! Oh! They gave you the kiddy size .|,Statement Opinion,Statement Opinion
|What!?|,Question,Disegreement
|This was fun! But I've got an invasive vaginal exam to get to!|,Statement Non Opinion,Statement Opinion
"|I'd love to stay, but I have eh... got a hot date...|",Statement Opinion,Statement Opinion
|Please... go! Just let me know if you need a hand!|,Statement Non Opinion,Command
|I think it just fell off.|,Statement Opinion,Statement Opinion
"|I don't want to be single, okay? I just... I just- I just wanna be married again!|",Statement Opinion,Statement Opinion
|And I just want a million dollars!|,Statement Opinion,Statement Opinion
|Rachel?!|,Statement Non Opinion,Greeting
|Yeah.|,Statement Non Opinion,Acknowledge
"|Look, these clowns are trying to take us for a ride and I'm not gonna let 'em!|",Statement Non Opinion,Statement Opinion
|And we're not a couple of suckers!|,Statement Opinion,Disegreement
"|I hear ya, Mugsy!|",Statement Non Opinion,Acknowledge
"|But look, all these rooms are fine okay?|",Statement Opinion,Command
"|Can you just pick one so I can watch--have a perfect, magical weekend together with you.|",Statement Non Opinion,Statement Opinion
"|Okay,|",Agreement,Acknowledge
|Nothing! It's over! Dammit! This is regularly scheduled programming!|,Statement Non Opinion,Disegreement
|Can we turn the TV off? Okay? Do we really want to spend the entire weekend like this?|,Question,Question
"|Oh, I'm sorry, am I getting in the way of all the room switching fun?|",Question,Apology
"|Hey, don't blame me for wigging tonight!|",Statement Opinion,Statement Opinion
"|Oh, who should I blame? The nice bell man who had to drag out luggage to 10 different rooms?|",Question,Statement Opinion
"|I don't know, how about the idiot who thought he could drive from Albany to Canada on a half a tank of gas!|",Answer,Statement Opinion
|Do not speak ill of the dead.|,Statement Non Opinion,Command
"|We're supposed to uh, be spending a romantic weekend together, it-it, what is the matter with you?|",Question,Statement Opinion
"|I just want to watch a little television. What is the big deal? Geez, relax mom.|",Answer,Statement Opinion
|What did you say?|,Question,Question
"|I said, ""Geez, relax Monnnnn.""|",Answer,Disegreement
"|Y'know, maybe it's best that we never got to do it again.|",Statement Opinion,Statement Opinion
"|Yeah, it kinda makes that-that one night special. Y'know, technically we still|",Agreement,Acknowledge
"|I'm gonna go to the bathroom, maybe I'll see you there in a bit?|",Statement Non Opinion,Statement Opinion
|Kay!|,Agreement,Acknowledge
|Can I ask you something?|,Question,Question
"|Uhh, no.|",Answer,Disegreement
"|Felicity and I, we're watching|",Statement Non Opinion,Statement Non Opinion
|No.|,Disagreement,Others
"|I mean, the giant is like five years younger than me, y'know, you think I'll ever get there?|",Question,Statement Opinion
|Yes.|,Answer,Agreement
|Thanks man.|,Greeting,Acknowledge
|Okay man.|,Statement Non Opinion,Acknowledge
|But what about how much taller he is than me?|,Question,Question
"|I mean, there's no way I can make myself taller now, y'know?|",Statement Opinion,Statement Opinion
"|And who knows what science will come up with in the future, but Chandler, what if I die an unsuccessful, regular sized man?|",Question,Statement Opinion
"|Hey, Monica, wow you've been in the bathroom for like a half-hour.|",Statement Non Opinion,Greeting
|I know!|,Agreement,Answer
"|Had the beef-tips, huh?|",Statement Non Opinion,Question
"|Good-bye and God speed, Hope Brady.|",Greeting,Greeting
|Not so fast Wesley!|,Statement Non Opinion,Command
|Ramoray!|,Statement Non Opinion,Command
"|That's right Wesley! I just stopped by to say that, you're not a real doctor! And that woman's brain, is fine!|",Statement Opinion,Disegreement
|Oh! Thank God!|,Statement Non Opinion,Acknowledge
|Hope! Hope!|,Statement Non Opinion,Others
|Drake!|,Others,Statement Non Opinion
"|You're not dying Hope, you're gonna live a long, healthy life. With me.|",Statement Opinion,Statement Opinion
|Oh Drake.|,Statement Non Opinion,Statement Opinion
|Okay!|,Statement Non Opinion,Agreement
|Here we go!|,Statement Non Opinion,Statement Non Opinion
|Okay!|,Statement Non Opinion,Agreement
"|Hi, Joey!|",Greeting,Greeting
|It's Rachel!|,Statement Non Opinion,Statement Non Opinion
"|Umm, I am free tomorrow night.|",Statement Non Opinion,Backchannel
"|Yeah, sure, sure I can bring some sandwiches.|",Statement Non Opinion,Agreement
"|OK, we got the cole slaw, we got the buns...|",Statement Non Opinion,Statement Non Opinion
"|We've got the ground-up flesh of formerly cute cows and turkeys, ew...|",Statement Non Opinion,Statement Opinion
|Men are here.|,Statement Non Opinion,Statement Non Opinion
"|Mom, would you relax.|",Statement Non Opinion,Command
"|That was 10 blocks from here and, the, the woman was walking alone at night, I would never do that.|",Statement Opinion,Statement Opinion
"|Mom, c'mon, stop worrying.|",Statement Non Opinion,Command
"|This is a safe street, this is a safe building, there's nothing|",Statement Opinion,Statement Non Opinion
|Hi.|,Greeting,Greeting
"|Hi, hi can I help you?|",Question,Greeting
"|Yeah, I'm looking for Phoebe, does she still live here?|",Question,Question
"|Uh, no she doesn't but I can, I can get a message to her.|",Answer,Answer
"|Great. Uhh, just tell her her husband stopped by.|",Statement Non Opinion,Acknowledge
|What?|,Question,Question
"|Hey, how, how did you do that?|",Question,Question
"|Alright, somebody.|",Statement Non Opinion,Acknowledge
"|OK, I'll go. OK, senior year of college... on a pool table.|",Agreement,Acknowledge
|Whoooaa!|,Backchannel,Acknowledge
|That's my sister.|,Statement Non Opinion,Statement Non Opinion
|OK... my weirdest place would have to be... the women's room on the second floor of the New York CIty public library.|,Statement Opinion,Statement Opinion
|Oh my God! What were you doing in a library?|,Question,Question
"|Pheebs, what about you?|",Question,Question
|Oh... Milwaukee.|,Answer,Statement Non Opinion
|Um... Ross?|,Question,Backchannel
"|Disneyland, 1989, 'It's a Small World After All.'|",Statement Opinion,Statement Non Opinion
|No way!|,Disagreement,Disegreement
|The ride broke down.|,Statement Non Opinion,Statement Non Opinion
"|So, Carol and I went behind a couple of those mechanical Dutch children... then they fixed the ride, and we were asked never to return to the Magic Kingdom.|",Statement Non Opinion,Statement Non Opinion
"|Oh, Rachel.|",Others,Greeting
|Hey!|,Greeting,Greeting
|Hey!|,Greeting,Greeting
"|Oh, is the play over?|",Question,Question
|Yeah. Where were you?|,Question,Disegreement
"|Thank you for your patience, you're the next caller.|",Statement Non Opinion,Acknowledge
|You were the next caller five hours ago. You must be going crazy.|,Statement Opinion,Command
|Nah. I kept myself busy.|,Disagreement,Disegreement
"|Oh, okay, yeah. I put your stuff in her room, and her stuff in your room.|",Statement Non Opinion,Acknowledge
"|Well there's yore. And uh, y'know, yesteryear.|",Statement Non Opinion,Statement Non Opinion
"|Yeah no, I'm telling you Rachel has such a great eye for this stuff.|",Statement Non Opinion,Statement Opinion
"|Ross, y'know if you ever decide you need to redecorate--And I think that you should.|",Statement Opinion,Statement Opinion
"|You should, you should ask Rachel to help.|",Statement Non Opinion,Command
|Oh honey he doesn't need my help.|,Statement Opinion,Statement Opinion
"|Oh, come on! I think he's ready to get rid of, what did you call it? The cheap knock-offs and dinosaur junk.|",Statement Opinion,Disegreement
|Really?!|,Statement Non Opinion,Disegreement
"|Hey, y'know what?|",Question,Statement Opinion
"|Since you have such a great sense of what I need, uh ooh, here's-here's 60 bucks, why don't you take Phoebe down to that Colonial flea market of yours and get me some stuff.|",Statement Opinion,Command
"|Y'know what? I don't, I don't think Phoebe really wants to come.|",Statement Opinion,Statement Opinion
|No! I do want to!|,Disagreement,Disegreement
"|Oh, she does want to.|",Agreement,Statement Opinion
|She does want to.|,Agreement,Statement Opinion
|Yeah!|,Statement Non Opinion,Agreement
"|Wow, you have really pretty feet.|",Statement Opinion,Statement Opinion
|These old things.|,Statement Non Opinion,Statement Non Opinion
"|Would you mind spending some time on my siadic area, it's been killing me today.|",Question,Question
"|You mean the--Okay by siadic, you mean the towel covered portion.|",Question,Answer
|Yeah.|,Answer,Acknowledge
"|Sure, yeah, no I can do that, yeah, because umm, y'know, the muscles in the siadic area can get y'know, real nice and tight.|",Statement Opinion,Agreement
"|So umm, tell me Rick, how umm, how did you injure the area.|",Question,Question
"|Oh, a 16-hour sit-in for Greenpeace.|",Answer,Statement Non Opinion
|Oh.|,Backchannel,Acknowledge
|Ow! Did you just bite me?|,Question,Question
|No!|,Answer,Disegreement
"|Um, that's it.|",Statement Non Opinion,Backchannel
|No.|,Disagreement,Acknowledge
|Crew guy.|,Statement Non Opinion,Others
|Yeah.|,Statement Non Opinion,Acknowledge
|Why have you been following me?|,Question,Question
"|I mean, all week long everywhere I look there's you.|",Statement Non Opinion,Statement Opinion
"|You wouldn't return my calls, you sent back my letters....|",Answer,Statement Non Opinion
|What?|,Question,Question
"|One more chance Ursula, please?|",Answer,Apology
|Okay.|,Agreement,Acknowledge
"|Okay, and then this is the coffee house. This is where I play my music.|",Statement Non Opinion,Statement Non Opinion
|Good deal.|,Statement Non Opinion,Agreement
|Here you go.|,Statement Non Opinion,Statement Non Opinion
|Thank you.|,Greeting,Acknowledge
|Hi!|,Greeting,Greeting
"|Hi! All right, let's go shoppin'!!|",Statement Non Opinion,Greeting
"|Um, y'know, before we go ah, there's something I need to say.|",Statement Non Opinion,Statement Opinion
"|Oh, okay.|",Agreement,Acknowledge
"|I've kinda of had this ah, this crush on you.|",Statement Non Opinion,Statement Opinion
"|But since you were with Ross, I-I didn't do anything about it.|",Statement Non Opinion,Statement Opinion
"|But, now that you're not, I'd really like to ask you out sometime.|",Statement Non Opinion,Question
"|So-so that's-that's what I'm doing, now.|",Statement Non Opinion,Statement Non Opinion
|Wow! Umm....|,Backchannel,Acknowledge
|I dropped a cup.|,Statement Non Opinion,Statement Non Opinion
"|Hello, tiny embryos.|",Greeting,Greeting
"|Well, I'm-I'm Phoebe Buffay, hi!|",Greeting,Greeting
|I'm-I'm-I'm hoping to be your uterus for the next nine months.|,Statement Non Opinion,Statement Opinion
"|You should know, that we're doing this for Frank and Alice, who you know, you've been there!|",Statement Non Opinion,Statement Opinion
"|Umm, y'know they want you so much, so when you guys get in there, really grab on.|",Statement Opinion,Backchannel
"|Okay, and-and I promise that I'll keep you safe and warm until you're ready to have them take you home, so... Oh!|",Statement Non Opinion,Apology
"|And also, umm next time you see me, I'm screaming, don't worry, that's what's supposed to happen.|",Statement Non Opinion,Statement Opinion
|Ready?|,Question,Question
|Uh-huh. Good luck.|,Greeting,Backchannel
|Then we have to await the data from recent MRI scans and DNA testing which call into question information gathered from years of simple carbon dating.|,Statement Non Opinion,Answer
"|Look at that woman sitting by the pool getting tan... so leathery and wrinkled, I'm so|",Statement Opinion,Statement Opinion
|I'm not your brother.|,Disagreement,Disegreement
|What about my children Drake?! Huh!? No!! No!! No! God!|,Question,Disegreement
|Why don't we try massaging the breast to stimulate the flow.|,Statement Opinion,Command
|Are you kidding me?!|,Question,Disegreement
|It's just so frustrating! Why doesn't she want my breast?!|,Question,Statement Opinion
|I don't know! Maybe she's crazy!|,Answer,Statement Opinion
"|Hey Joey, I got some beer for you.|",Statement Non Opinion,Greeting
"|Uh, don't you mean ""for whom?""|",Statement Non Opinion,Question
"|Sure, listen I was gonna order some pizza, you wanna share one?|",Question,Question
"|Pizza, heh, its not like I never had that before...ba dum bum cheshhh.|",Answer,Statement Opinion
|Is there something wrong?|,Question,Question
"|All right, All right, let's just get this out in the open okay?|",Answer,Command
|You're hot.|,Statement Opinion,Statement Opinion
|I'm lovable.|,Statement Non Opinion,Statement Opinion
|Clearly there's a vibe going on between us.|,Statement Opinion,Statement Opinion
"|But, we're roommates and it's a huge mistake for us to continue down this road.|",Statement Opinion,Disegreement
|Joey...|,Statement Non Opinion,Statement Non Opinion
"|Oh no it's not, no it's not. It's a first date. I'm|",Statement Opinion,Disegreement
"|Ho-oh, he's gonna get some!|",Statement Non Opinion,Statement Opinion
|Of the glare from the streetlight out of his apartment.|,Statement Non Opinion,Others
"|Y'know so umm, he's closed the drapes there so he can have a nice, pleasant conversation with your little sister.|",Statement Opinion,Statement Opinion
"|Well, I'm off to bed!|",Statement Non Opinion,Statement Non Opinion
|You were so funny with that waiter! You're such a nut!|,Statement Opinion,Statement Opinion
"|Y'know, breadstick fangs are always funny.|",Acknowledge,Statement Opinion
"|No, you make them funny. You're the funny one!|",Statement Opinion,Disegreement
"|Uhh, look Katie, uh listen, we-we need to talk.|",Statement Non Opinion,Statement Opinion
|Okay?|,Agreement,Acknowledge
"|Umm, look I like you.|",Statement Opinion,Statement Opinion
"|I-I really do, I like you a lot.|",Acknowledge,Statement Opinion
|Okay?|,Agreement,Acknowledge
"|But sometimes when you, when you playfully punch me like that it-it feels like someone's hitting me with a very tiny but very|",Statement Opinion,Statement Opinion
"|Aww, like I could hurt you. Are you making fun of my size? Don't make fun of me because of my size!|",Disagreement,Disegreement
"|Oh, Joey! Sorry!|",Apology,Apology
|They made you head of the department!|,Statement Non Opinion,Statement Opinion
"|No, I get to teach one of his advanced classes! Why didn't I get head of the department?|",Question,Disegreement
"|Oh! Hey Rach, listen umm|",Greeting,Greeting
|Yeah.|,Backchannel,Acknowledge
"|I got a big date coming up, do you know a good restaurant?|",Question,Question
"|Uh, Paul's Cafe. They got great food and it's really romantic.|",Answer,Statement Opinion
"|Ooh, great! Thanks!|",Greeting,Agreement
"|Yeah! Oh, and then afterwards you can take her to the|",Statement Opinion,Agreement
"|You sure are naming a lot of ways to postpone sex, I'll tell ya|",Statement Non Opinion,Statement Opinion
"|Ooh, I miss dating.|",Statement Non Opinion,Statement Opinion
|Gettin' all dressed up and going to a fancy restaurant.|,Statement Non Opinion,Statement Non Opinion
"|I'm not gonna be able to do that for so long, and it's so much fun!|",Statement Non Opinion,Statement Opinion
|I mean not that sitting at home worrying about giving birth to a sixteen pound baby is not fun.|,Statement Opinion,Statement Opinion
"|Hey, y'know what?|",Question,Statement Opinion
|Huh?|,Backchannel,Question
|Why don't I take you out?|,Question,Question
"|What?! Joey, you don't want to go on a date with a pregnant lady.|",Answer,Disegreement
|Yes I do!|,Disagreement,Agreement
"|And we're gonna go out, we're gonna have a good time, and take your mind off of childbirth and c-sections and-and giant baby heads stretching out|",Statement Opinion,Command
|Okay! I'll go with ya! I'll go! I'll go with ya.|,Agreement,Agreement
|I'll be fun.|,Statement Opinion,Statement Opinion
|All right?|,Agreement,Acknowledge
|Hi!|,Greeting,Greeting
|Hey!|,Greeting,Greeting
"|Joey, I gotta tell ya, I've been thinking|",Statement Non Opinion,Statement Opinion
"|Oh, you know, the writing was good, and the director is good, and... and my co-star's good|",Statement Opinion,Statement Opinion
"|God, you have to tell me what happens tomorrow!|",Statement Non Opinion,Command
"|Ow, I'm just going over the script now! You wanna read lines with me?|",Question,Question
"|Me? Oh, no, I am not an actress.|",Answer,Statement Non Opinion
"|Oh, all right, I can ask Monica.|",Acknowledge,Acknowledge
"|Oh screw her, that part is mine!|",Statement Non Opinion,Disegreement
"|Right... ok, so just from the top of the page, right here.|",Statement Non Opinion,Backchannel
"|Okay. . Hello Drake, I'm surprised to see you here.|",Statement Non Opinion,Greeting
|I can't believe you married him.|,Statement Non Opinion,Statement Opinion
|But what choice did I have. He was keeping my sister in a|,Statement Non Opinion,Statement Opinion
|So what about us? Everything we feel for each other.|,Question,Question
|It's over! You|,Answer,Statement Non Opinion
|How can I?|,Question,Question
"|Knowing I'll never hold you in my arms again, or touch your skin, or feel your lips, knowing I'll never make love to you?|",Answer,Statement Opinion
|How can I accept that...|,Statement Opinion,Question
|I can never kiss you again when it's all I can do not to kiss you right now.|,Statement Opinion,Statement Opinion
|Kiss me.|,Statement Non Opinion,Command
|What?|,Question,Question
"|Come on, you know, Thanksgiving. Ooh, you got the bigger half. What'd you wish for?|",Question,Question
|The bigger half.|,Answer,Statement Non Opinion
|I'd like to propose a toast.|,Statement Opinion,Statement Opinion
"|Little toast here, ding ding.|",Statement Non Opinion,Others
"|I know this isn't the kind of Thanksgiving that all of you all planned, but for me, this has been really great, you know, I think because it didn't involve divorce or projectile vomiting.|",Statement Opinion,Statement Opinion
"|Anyway, I was just thinking, I mean, if you'd gone to Vail, and if you guys'd been with your family, if you didn't have syphilis and stuff, we wouldn't be all together, you know?|",Statement Opinion,Statement Opinion
|So I guess what I'm trying to say is that I'm very thankful that all of your Thanksgivings sucked.|,Statement Non Opinion,Statement Opinion
|That's so sweet.|,Statement Non Opinion,Statement Opinion
"|And hey, here's to a lousy Christmas.|",Statement Non Opinion,Statement Opinion
|And a crappy New Year.|,Statement Non Opinion,Disegreement
"|Here, here!|",Backchannel,Backchannel
"|Now, hold on!|",Command,Command
|Hold on!|,Command,Command
"|Look, look, your daughter and I are supposed to leave tonight for our honeymoon, now-now you-you tell her that I'm gonna be at that airport and I hope that she'll be there too!|",Statement Non Opinion,Command
"|Oh yeah, I said Rachel's name, but it didn't mean anything, Okay?|",Disagreement,Apology
|She's-she's just a friend and that's all!|,Acknowledge,Statement Opinion
|That's all!|,Statement Non Opinion,Statement Non Opinion
|Now just tell Emily that I love her and that I can't imagine spending my life with anyone else.|,Statement Opinion,Command
"|Please, promise me that you'll tell her that.|",Statement Non Opinion,Command
"|All right, I'll tell her. Come on bugger face!|",Agreement,Command
|Call me.|,Command,Command
"|You spend half your life in the bathroom, why don't you ever go out the bloody window!|",Statement Opinion,Command
|What happened?!!|,Question,Disegreement
"|Well, I don't know!!|",Answer,Disegreement
|We fell asleep! That is all.|,Statement Non Opinion,Statement Non Opinion
"|Yeah. Yep. Yeah. All right, well uh, I'd better go.|",Statement Non Opinion,Acknowledge
|I think that would be best.|,Agreement,Statement Opinion
"|Yeah. All right, I'll talk to you later.|",Statement Non Opinion,Acknowledge
|Okay. But not about this!|,Statement Non Opinion,Acknowledge
|No! Never! Never! Bye.|,Agreement,Disegreement
|No touch! No touch!|,Statement Non Opinion,Command
"|Umm ma'am, do you have a minute? I kind of have some bad news. I don't think I can move to Tulsa.|",Statement Non Opinion,Question
|What?|,Question,Question
"|It's a funny story, actually.|",Answer,Statement Opinion
"|I kind of fell asleep in the meeting this morning so when I said I'd move to Tulsa, I didn't really know what I was saying.|",Statement Non Opinion,Apology
|You fell asleep?|,Question,Question
"|But only because I was up all night worried about this meeting, ain't that funny?|",Answer,Statement Opinion
|Irony?|,Others,Statement Opinion
"|Not a fan, alright .|",Statement Non Opinion,Disegreement
"|See, here's the thing.|",Statement Non Opinion,Statement Opinion
|I went home and told my wife about Tulsa and she won't go.|,Statement Non Opinion,Statement Opinion
"|See, me, I love Tulsa!|",Statement Opinion,Statement Opinion
|Tulsa is heaven!|,Statement Opinion,Statement Opinion
|Tulsa is Italy. Please don't make me go there!|,Statement Non Opinion,Disegreement
"|Chandler, I...|",Others,Apology
|No no no!|,Disagreement,Disegreement
"|Look, Carol, can I call you Carol?|",Question,Question
|Wh-why would I when your name is Elaine?|,Statement Non Opinion,Disegreement
"|Oh what a great picture of your son, strapping!|",Statement Opinion,Statement Opinion
"|That's a picture of your daughter, isn't it, well she's lovely.|",Statement Non Opinion,Statement Opinion
|I like a girl with a strong jaw.|,Statement Opinion,Statement Opinion
|I'll call you from Tulsa.|,Statement Non Opinion,Command
|Hi.|,Greeting,Greeting
|Hey.|,Greeting,Greeting
|How are you?|,Question,Question
"|I'm not too bad. Fortunately, blue's my colour. How-how did you know I was here?|",Question,Answer
|Because... I'm Monica Geller. It was my credit card you were using.|,Answer,Statement Non Opinion
|That I was not expecting.|,Statement Non Opinion,Statement Non Opinion
"|I want you to know, it wasn't me who turned you in.|",Statement Opinion,Statement Opinion
|Oh. Thanks.|,Greeting,Acknowledge
"|No, thank you! You have given me so much! I mean, if it wasn't for you, I would never have gotten to sing|",Statement Opinion,Acknowledge
"|Well, actually, you only got to sing 'Memo-'.|",Statement Non Opinion,Disegreement
|I just can't believe you're in here.|,Statement Non Opinion,Statement Opinion
"|I mean, what am I gonna do without you?|",Question,Statement Opinion
|Who's gonna crash the embassy parties with me?|,Question,Question
|Who's gonna take me to the|,Question,Question
"|Uh... Oh, Mindy, you are so stupid. Oh, we are both so stupid.|",Statement Opinion,Apology
|What do you mean?|,Question,Question
|Smell familiar?|,Statement Non Opinion,Question
|Oh no.|,Statement Non Opinion,Apology
"|Oh, I am so sorry.|",Apology,Apology
"|No me, I am so sorry...|",Apology,Apology
|Oh my.|,Others,Acknowledge
"|Well, there's no way I'm gonna get a shot.|",Statement Non Opinion,Disegreement
"|Maybe they can take the needle and thquirt it into my mouth, you know, like a thquirt gun.|",Statement Opinion,Statement Opinion
"|Doctor, can I see you for just a minute please? My brother has a slight phobia about needles.|",Statement Non Opinion,Question
|Did you tell him about my thquirt gun idea?|,Question,Question
"|My brother, the PhD would like to know if there's any way to treat this orally.|",Statement Non Opinion,Question
"|No, under these circumstances it has to be an injection, and it has to be now.|",Disagreement,Disegreement
|Tho?|,Others,Question
|Ohhh.|,Statement Non Opinion,Backchannel
"|That's good, have a seat.|",Statement Non Opinion,Command
"|Um, the doctor says it's gotta be a needle.|",Statement Non Opinion,Acknowledge
"|You're just gonna have to be brave, ok?|",Statement Opinion,Command
|Can you do that for me?|,Question,Question
|Ok.|,Answer,Acknowledge
|Ok. Oh boy. You are doin' so good. You wanna squeeze my hand?|,Statement Opinion,Acknowledge
|Yes!|,Agreement,Agreement
"|All right, Ross, don't squeeze it so hard.|",Command,Command
"|Honey, really, don't squeeze it so hard!|",Statement Non Opinion,Command
|Let go of my hand!|,Command,Command
|You're gonna love me so much. I got Sting tickets!!|,Statement Opinion,Statement Opinion
|Oh my God! I do love you! How did you do it?!|,Question,Statement Opinion
|Well...let's just say|,Statement Non Opinion,Statement Opinion
"|Oo, where are the seats?|",Question,Question
"|Uh, middle balcony.|",Answer,Acknowledge
|You're a mean old woman.|,Statement Opinion,Statement Opinion
|No! Wait no! Shut up--I mean don't cry! Let me get my checkbook!|,Statement Non Opinion,Apology
"|Look honey, you don't have to do this, okay?|",Command,Command
|It's the strength you have inside that means the most to me.|,Statement Opinion,Statement Opinion
"|You're loyal, you're honest, and you have integrity!|",Statement Opinion,Statement Opinion
|That's the kind of strength that I want in the man that I love!|,Statement Opinion,Statement Opinion
|That means nothing to me. Come on!|,Statement Opinion,Disegreement
"|Oh! Hey, Mr. Treeger.|",Greeting,Greeting
|What are you doing?|,Question,Question
|Ummm. Oh! I'm sorry. It's a little old but|,Apology,Apology
|No! You're clogging up the chute that I spent a half-hour unclogging!|,Disagreement,Disegreement
|I'm sorry. I didn't--I don't come in here a lot.|,Apology,Apology
"|Oh yeah, of course you don't!|",Agreement,Disegreement
"|Cause you're a little princess! ""Daddy, buy me a pizza. Daddy, buy me a candy factory. Daddy, make the cast of|",Statement Opinion,Command
"|You think you could make a mess and the big man in coveralls will come in here and clean it up, huh?|",Statement Non Opinion,Disegreement
"|Well, why don't think of someone else for a change?|",Question,Disegreement
"|Okay, I'm sorry.|",Apology,Apology
|Hello!|,Greeting,Greeting
|What's this?|,Question,Question
|Oh right its that girl's phone number.|,Answer,Acknowledge
"|Yeah-yeah, there it is, just a phone number a really hot girl gave me.|",Statement Non Opinion,Acknowledge
"|It's no big deal, I mean it is her home phone number, but... Whoa!|",Statement Opinion,Statement Opinion
"|Whoa-whoops, I almost lost this baby!|",Statement Non Opinion,Others
"|Yeah, the lovely Amanda gives me her number and I-I go and drop it.|",Statement Non Opinion,Acknowledge
|Thank you.|,Greeting,Acknowledge
|I don't know how any of these got opened?!|,Question,Disegreement
|You opened them all?|,Question,Answer
"|I know! I know! I am a terrible person! I mean, Chandler is never going to trust me with anything ever again!|",Statement Opinion,Apology
|Oh hey! You got my parent's gift!|,Statement Non Opinion,Greeting
|Yeah. What is that?|,Question,Question
"|Well, I don't know. I think it does something to salami.|",Answer,Statement Opinion
|Hey! How'd it go?|,Question,Greeting
|Yeah. What-what did Tag say?|,Question,Question
|Tag is not the father! And Joey knows now?|,Answer,Disegreement
"|I do Rach. I do, and I so happy for you.|",Agreement,Agreement
"|Oh wow, you didn't even try to unhook my bra!|",Statement Non Opinion,Statement Opinion
|So are you ever gonna tell whoever it is?|,Question,Question
"|No, I will. I'm just not up for it tonight.|",Answer,Disegreement
"|Hey Rach listen, no matter what this guy says I want you to know you're not gonna be alone in this.|",Statement Non Opinion,Statement Opinion
|I'm not?|,Agreement,Disegreement
|Listen I uh... It's a scary world out there especially if you're a single mom.|,Statement Opinion,Statement Opinion
"|Y'know, I always felt like you and I have this-this special bond.|",Statement Opinion,Statement Opinion
"|So, Rachel Green will you marry me?|",Question,Question
|Thank you.|,Answer,Acknowledge
|If I can't have it you can't have it!|,Statement Opinion,Disegreement
"|I can't believe her, y'know it's just--it's so typical.|",Statement Non Opinion,Statement Opinion
"|Now Monica, I know you're upset, but don't forget.|",Statement Non Opinion,Command
"|There is going to be a wedding, you are going to throw the bouquet, and|",Statement Non Opinion,Statement Non Opinion
|Paris?|,Others,Question
|We will take a moonlit walk on the Rue de la .|,Statement Opinion,Command
|Keep talking.|,Backchannel,Backchannel
"|Then we will sprinkle rose pedals on the bed and make love. Not just because it's romantic, but because I can!|",Statement Opinion,Statement Opinion
|I love you!|,Statement Opinion,Statement Opinion
|Yes!|,Statement Non Opinion,Agreement
|I win again!|,Statement Non Opinion,Statement Non Opinion
|Ha-ha!|,Others,Backchannel
|That's like 500 bucks you owe me!|,Statement Non Opinion,Disegreement
|Whoo-ho-hoo!|,Others,Others
|$500 that is a loooot of electricity!|,Statement Opinion,Statement Opinion
|Whoo-ho-ho!|,Others,Statement Non Opinion
|I gotta buy some food.|,Statement Non Opinion,Statement Non Opinion
"|Okay, give me a chance to win my money back. Okay? Sudden death, one goal, $1,000.|",Statement Non Opinion,Command
|You serious?|,Question,Disegreement
|Oh yes!|,Answer,Agreement
"|Okay, get ready to owe me!|",Statement Non Opinion,Command
|Okay.|,Agreement,Acknowledge
"|Okay, here we go. Ready?|",Question,Acknowledge
|No! No! No! No----one can beat me.|,Disagreement,Disegreement
