Conversacion,Original_Label,DeepSeek,,
"|We just broke up, first thing she does!|",Statement Non Opinion,Statement Non Opinion,,
|You didn't just break up.|,Statement Non Opinion,Disagreement,,
"|Hey, it's been like three weeks!|",Statement Non Opinion,Statement Non Opinion,,
|You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!|,Statement Opinion,Statement Opinion,,
"|Hey, so uh, y'know how there's something I wanted to talk to you about?|",Question,Greeting,,
|Oh yeah!|,Answer,Acknowledge,,
"|Well, y'know how I'm trying to work things out with Emily.|",Statement Non Opinion,Statement Non Opinion,,
"|Well, there's this one thing... Okay, here goes.|",Statement Non Opinion,Statement Non Opinion,,
|I made a promise that--Oh hey!|,Others,Statement Non Opinion,,
|What?|,Question,Question,,
|You're nose is bleeding!|,Answer,Statement Non Opinion,,
|Oh God.|,Others,Acknowledge,,
|No!|,Statement Non Opinion,Disagreement,,
|Oh not again!|,Statement Non Opinion,Acknowledge,,
|This-this happened when my grandfather died.|,Statement Non Opinion,Statement Non Opinion,,
|It's ugh!|,Others,Statement Opinion,,
|Sorry.|,Apology,Apology,,
"|Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?|",Question,Apology,,
|Umm|,Backchannel,Backchannel,,
|Sorry. Sorry.|,Apology,Apology,,
"|Okay, I uh, I can't see you anymore.|",Statement Non Opinion,Statement Non Opinion,,
"|Yeah, I know. It's ridiculous! I can't see you either.|",Agreement,Disagreement,,
|Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!|,Others,Statement Non Opinion,,
"|Hello, Chip.|",Greeting,Greeting,,
"|Hey, Rach! How ya doin'?|",Question,Greeting,,
|I'm great! I'm great. I've got a great job at|,Answer,Statement Non Opinion,,
"|So ah, Monica ready yet?|",Question,Question,,
"|She'll be out in a second. So, Chip, how's umm, Amy Welch?|",Answer,Statement Non Opinion,,
"|Amy Welch? Wow! I haven't seen her since... So, Monica about ready?|",Question,Question,,
"|That's right, I love you! And-and I'm gonna play with you all the time.|",Statement Non Opinion,Statement Opinion,,
|How can you let him talk to your crotch like that?|,Question,Question,,
|He's talking to the baby.|,Answer,Statement Non Opinion,,
|Ohh!|,Others,Acknowledge,,
|Okay!|,Agreement,Acknowledge,,
"|Okay, cause when-when he said, ""I can't wait to hear your first words,"" I thought, ""There's a trick.""|",Statement Opinion,Statement Opinion,,
"|Okay. Well, I gotta go you guys. I'll see you later.|",Statement Non Opinion,Statement Non Opinion,,
|Okay.|,Agreement,Acknowledge,,
"|Oh my, oh my God!|",Others,Acknowledge,,
"|Aw, it's unbelievable!|",Statement Non Opinion,Statement Opinion,,
|Wow!|,Others,Acknowledge,,
|She is kicking so much!|,Statement Non Opinion,Statement Non Opinion,,
"|Oh, she's like umm...oh...who's that kind of annoying girl soccer player?|",Question,Question,,
|Mia Hamm?|,Answer,Answer,,
|Mia Hamm!|,Agreement,Acknowledge,,
|Oh that's amazing.|,Statement Non Opinion,Statement Opinion,,
|Oh-oh!! One hand on the sheet Joe!|,Statement Non Opinion,Command,,
|Whoa-hey-oh! Sorry!|,Apology,Apology,,
"|Okay, what do you guys think?|",Question,Question,,
|Dude!|,Statement Non Opinion,Greeting,,
|I have never known love like this.|,Statement Opinion,Statement Opinion,,
|You really like it?|,Question,Question,,
|Dude! How-how did you write this?|,Question,Question,,
|I stole Monica's and changed the name.|,Answer,Statement Non Opinion,,
|You can't|,Disagreement,Disagreement,,
|If he goes first he can!|,Statement Non Opinion,Statement Opinion,,
|Yeah!|,Others,Agreement,,
"|Anyway, I-I still think we should try to patch things up, y'know?|",Statement Non Opinion,Statement Opinion,,
"|Like uh, maybe we could get him to get tickets to another Knicks game and invite him.|",Statement Opinion,Statement Opinion,,
|Oh wow that's a great idea! And|,Statement Opinion,Agreement,,
|Here you go.|,Statement Non Opinion,Command,,
"|Hey-hey-hey-ho-ho, I got this one.|",Statement Non Opinion,Statement Non Opinion,,
|Here you go.|,Statement Non Opinion,Command,,
"|Y'know I gotta tell ya, sometimes I just--I don't get Chandler.|",Statement Non Opinion,Statement Opinion,,
"|Y'know, me and him do stuff all the time without you and you don't get all upset.|",Statement Non Opinion,Statement Non Opinion,,
|All the time?|,Question,Question,,
|All the time!|,Answer,Statement Non Opinion,,
"|Cassie, how you-how you doin' on that...hot dog.|",Question,Question,,
|I'm all done.|,Answer,Answer,,
|Thank God.|,Others,Statement Non Opinion,,
|I guess the last time we really hung out was when our parents rented that beach house together.|,Statement Non Opinion,Statement Opinion,,
|Oh right.|,Acknowledge,Acknowledge,,
|Right.|,Agreement,Acknowledge,,
"|Ooh, remember the time I uh, I pinned you down and tickled you 'til you cried?|",Statement Non Opinion,Question,,
|We're probably too old to do that now.|,Statement Non Opinion,Statement Opinion,,
"|I'll always remember that summer, because it's when I got all of these freckles.|",Statement Opinion,Statement Opinion,,
|Uh-huh! Uh-huh! And-and-and I'll always remember that summer because that's when I realized that we are related.|,Statement Opinion,Statement Opinion,,
"|It took you that long to figure it out, huh?|",Question,Disagreement,,
"|Well I'm, I'm a little slow. Just as our children would be.|",Answer,Statement Opinion,,
|Relax every muscle in your body.|,Command,Command,,
|Listen to the plinky-plunky music.|,Command,Command,,
"|Okay, now close you eyes, and think of a happy place.|",Command,Command,,
"|Okay, tell me your happy place.|",Question,Question,,
"|Richard's living room, drinking wine.|",Answer,Statement Non Opinion,,
"|All right. No, no, no, not a Richard thing, just put down the glass. And get out!|",Disagreement,Command,,
"|I'm sorry, but that's my happy place.|",Apology,Apology,,
"|Well, okay, fine, use my happy place.|",Statement Opinion,Statement Opinion,,
"|Okay, I'm just gonna, I have to ask that you don't move anything.|",Command,Command,,
"|All right, I'll try not to.|",Agreement,Agreement,,
"|Okay, all right, so, your in a meadow, millions of stars in the sky....|",Statement Non Opinion,Statement Non Opinion,,
|Do you think breaking up with him was a huge mistake?|,Question,Question,,
"|All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....|",Answer,Command,,
"|I'll bet he's totally over me, I'll bet he's fine.|",Disagreement,Statement Opinion,,
"|All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.|",Statement Non Opinion,Statement Opinion,,
|Okay.|,Agreement,Acknowledge,,
"|Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.|",Question,Statement Non Opinion,,
|And the-the calming sounds of the babbling brook....|,Question,Statement Non Opinion,,
"|Okay, this isn't working. I'm still awake and now I have to pee.|",Answer,Statement Non Opinion,,
"|OK sweetie, I'll see you later.|",Statement Non Opinion,Agreement,,
|See you later Rach.|,Statement Non Opinion,Acknowledge,,
|Bye-bye Julie.|,Greeting,Greeting,,
|Hey.|,Greeting,Greeting,,
|Hey.|,Greeting,Greeting,,
"|Hey, c'mon, cut it out.|",Command,Command,,
|Hey?|,Question,Question,,
|What?|,Question,Question,,
|Can I ask you somethin'?|,Question,Question,,
"|Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.|",Statement Non Opinion,Question,,
|Ok.|,Agreement,Acknowledge,,
"|Uh, Rachel, sweetheart, could I see ya for a minute?|",Question,Command,,
|What's up?|,Question,Question,,
|F.Y.I..|,Statement Non Opinion,Statement Non Opinion,,
|I've decided to pay a professional musician to play in here on Sunday afternoons.|,Statement Non Opinion,Statement Non Opinion,,
|Her name is Stephanie... something.|,Statement Non Opinion,Statement Non Opinion,,
|She's supposed to be very good.|,Statement Opinion,Statement Opinion,,
|But what about Phoebe?|,Question,Question,,
"|Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.|",Answer,Statement Opinion,,
"|Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.|",Disagreement,Disagreement,,
|Uh...|,Others,Backchannel,,
"|Oh, no no no no. Oh no no no no. I have to do this to her?|",Question,Acknowledge,,
"|Ahh, no.|",Answer,Disagreement,,
|Oh.|,Others,Acknowledge,,
|Are you jealous?|,Question,Question,,
"|Noo, I y'know I don't see why she has to play with you, that's all.|",Answer,Statement Opinion,,
|I mean doesn't she have any y'know other stripper moms friends of her own?|,Statement Non Opinion,Question,,
|You are totally jealous.|,Statement Opinion,Statement Opinion,,
|I'm not jealous.|,Disagreement,Disagreement,,
"|All right this is about, umm, people feeling certain things y'know about strippers.|",Statement Opinion,Statement Opinion,,
"|And y'know, and um, I...|",Statement Non Opinion,Others,,
"|Honey, I love you too.|",Statement Non Opinion,Agreement,,
"|Ugh. Wait, wait, wait.|",Others,Others,,
|What?|,Question,Question,,
|Huh.|,Others,Backchannel,,
"|Well, there's a kiss that he won't forget for a couple of hours, y'know.|",Statement Opinion,Statement Opinion,,
"|Yeah. Either that, or you just turned him on and sent him off to a stripper.|",Agreement,Statement Opinion,,
|I can't believe you came back.|,Acknowledge,Statement Non Opinion,,
|Don't say anything.|,Command,Command,,
"|I don't wanna speak, I don't wanna think.|",Statement Non Opinion,Statement Non Opinion,,
"|I just want you to take me and kiss me and make love to me right here, right now.|",Statement Non Opinion,Statement Opinion,,
|Rachel! Rachel!|,Others,Greeting,,
|What?|,Question,Question,,
|You missed the exit!|,Answer,Statement Non Opinion,,
"|Oh, sorry.|",Apology,Apology,,
"|My God, what were you thinking about?|",Question,Question,,
"|Um, Barry.|",Answer,Answer,,
|Awwwww|,Backchannel,Acknowledge,,
"|I just--I thought you guys were doing it, I didn't know you were in love!|",Statement Non Opinion,Statement Non Opinion,,
|Dude!|,Greeting,Greeting,,
|And hats off to Phoebe. Quite a competitor. And might I say your breasts are still showing.|,Statement Non Opinion,Statement Opinion,,
|God!|,Backchannel,Acknowledge,,
|All right! So that's it! It's over! Everybody knows!|,Statement Non Opinion,Statement Non Opinion,,
"|Well actually, Ross doesn't.|",Statement Non Opinion,Statement Non Opinion,,
"|Yes, and we'd appreciate it if no one told him yet.|",Agreement,Command,,
|Dear Mary-Angela.|,Greeting,Greeting,,
|Hi.|,Greeting,Greeting,,
|How?s it going.|,Question,Question,,
|This is the hardest letter I?ve ever had to write.|,Statement Opinion,Statement Non Opinion,,
|What the hell?s a matter with you?|,Question,Question,,
|How do you think Joey?s going to react when he finds out that you blew off his sister with a letter?|,Question,Question,,
"|Well, that?s the part where you tell him that I moved to France. When actually I?ll be in Cuba.|",Statement Non Opinion,Statement Opinion,,
"|All right, look, look, you?ve got to do this yourself, okay in person.|",Command,Command,,
|At least you know her name.|,Statement Non Opinion,Statement Non Opinion,,
"|You just go to the house and you ask for Mary-Angela, okay, when which ever one she is comes to the door, you take her for a walk, you let her down easy.|",Statement Non Opinion,Command,,
|What if Mary-Angela comes to the door and I ask for Mary-Angela?|,Question,Question,,
|Where in Cuba?|,Question,Question,,
|Hey.|,Greeting,Greeting,,
"|You uh, you may have been right about Jill.|",Agreement,Agreement,,
|Oh! I knew it! What happened?|,Question,Question,,
"|Umm, she kissed me.|",Answer,Statement Non Opinion,,
|What?! You kissed!|,Question,Statement Opinion,,
|All right.|,Agreement,Acknowledge,,
"|Okay, here you go. I have two queens, what do you have?|",Question,Question,,
|A two and a five.|,Answer,Answer,,
"|Ho-ho, you win! 50 dollars!|",Statement Non Opinion,Statement Non Opinion,,
|Really?!|,Backchannel,Question,,
"|Oh yeah! Okay, let's play again. What do you got?|",Question,Question,,
|A four and a nine.|,Answer,Answer,,
|You're kidding right?|,Question,Question,,
|No. Why?|,Answer,Answer,,
|Well that's a full cup!|,Answer,Statement Non Opinion,,
|Damn! I am good at Cups!|,Statement Opinion,Statement Opinion,,
|What? Why? Where are you?|,Question,Question,,
|I'm still on the set!|,Answer,Answer,,
|Joey! The wedding is in less than an hour!|,Statement Non Opinion,Statement Non Opinion,,
"|I know! I'm sorry! The guy's drunk, they won't let me go until we get this.|",Apology,Apology,,
|Oh my God! I'm gonna have to find another minister.|,Statement Non Opinion,Statement Opinion,,
"|No! No, I'm the minister! Alright, look-look, put 'em both on the phone, I'll marry them right now.|",Disagreement,Command,,
"|Ugh! Joey, I have to go.|",Statement Non Opinion,Statement Non Opinion,,
|Hey! Don't you hang up on me! I'll marry you and me right now! I have the power!|,Statement Non Opinion,Command,,
|Oh hey Joey! What's up?|,Greeting,Greeting,,
"|I can't decide which route to take to Vegas. Hey, you've traveled a lot right?|",Question,Question,,
"|Yeah, I've been around.|",Answer,Answer,,
"|Okay, so-so which route should I take the northern route or the southern route?|",Question,Question,,
"|Ooh, if you take the northern route there's a man in Illinois with a beard of bees.|",Answer,Statement Non Opinion,,
|Great! Problem solved!|,Statement Non Opinion,Agreement,,
"|Estelle, you gotta get me some work. I-I lost my health insurance.|",Command,Command,,
"|All right, first thing we gotta do, damage control.|",Command,Command,,
|Why?|,Question,Question,,
"|Well, I think uhh, someone out there may have been bad mouthing you all over town.|",Answer,Statement Opinion,,
|Bastard!|,Disagreement,Statement Non Opinion,,
|You mean whenever Monica and Chandler where like y'know doing laundry or going grocery shopping or--Oh!|,Statement Non Opinion,Statement Non Opinion,,
|All that time Monica spent on the phone with sad Linda from camp!|,Statement Non Opinion,Statement Non Opinion,,
"|Uh-huh, doing it. Doing it. Phone doing it.|",Others,Backchannel,,
"|Oh, I can't believe it!|",Statement Non Opinion,Statement Opinion,,
|I mean I think it's great!|,Statement Non Opinion,Statement Opinion,,
|For him.|,Others,Statement Non Opinion,,
|She might be able to do better.|,Statement Opinion,Statement Opinion,,
|Hey guys!|,Greeting,Greeting,,
|Joey! Come here! Come here!|,Command,Command,,
|Phoebe just found out about Monica and Chandler.|,Statement Non Opinion,Statement Non Opinion,,
|You mean how they're friends and nothing more?|,Question,Question,,
"|No. Joey, she|",Answer,Disagreement,,
"|Okay, so now they know that you know and they don't know that Rachel knows?|",Statement Non Opinion,Question,,
"|Yes, but y'know what?|",Question,Acknowledge,,
|It doesn't matter who knows what.|,Answer,Statement Opinion,,
"|Now, enough of us know that we can just tell them that we know!|",Statement Non Opinion,Statement Opinion,,
|Then all the lying and the secrets would finally be over!|,Statement Non Opinion,Statement Opinion,,
"|It's a tradition, like the parade. If the parade decided it was gay, moved out, and abandoned its entire family.|",Statement Non Opinion,Statement Opinion,,
"|Y'know, you're friend's getting married, it's gotta change things.|",Statement Non Opinion,Statement Opinion,,
|You really think it would be that different?|,Question,Question,,
|How could it not be?|,Question,Question,,
"|I mean pretty soon they're gonna be having kids, and then they're just gonna be hanging out with other couples who have kids.|",Answer,Statement Opinion,,
|And then maybe they're gonna have to leave the city to be near a|,Statement Non Opinion,Statement Non Opinion,,
"|Well, things change.|",Agreement,Statement Non Opinion,,
|I don't want them to move to a|,Statement Non Opinion,Statement Opinion,,
|It'll be okay Joe.|,Statement Non Opinion,Acknowledge,,
|Its still there!|,Question,Statement Non Opinion,,
|Mrs. Braverman must be out.|,Answer,Statement Opinion,,
|She could be out of town. Maybe she'll be gone for months.|,Statement Non Opinion,Statement Opinion,,
"|By then, the cheesecake may have gone bad. We don't want her to come back to bad cheesecake.|",Statement Non Opinion,Statement Opinion,,
|No that could kill her.|,Statement Non Opinion,Statement Opinion,,
"|Well, we don't want that.|",Statement Non Opinion,Agreement,,
"|No, so we're protecting her.|",Statement Opinion,Statement Opinion,,
|But we should take it.|,Statement Non Opinion,Statement Opinion,,
|But we should move quick.|,Statement Non Opinion,Statement Opinion,,
|Why?|,Question,Question,,
|Because I think I just heard her moving around in there.|,Answer,Answer,,
|Go! Go! Go! Go! Go! Go! Go! Go! Go! Go!|,Command,Command,,
"|Hey, Kicky. What're you doing?|",Question,Greeting,,
|Just trying to get comfortable. I can't sleep in my underwear.|,Answer,Statement Non Opinion,,
"|Well, you're gonna.|",Statement Non Opinion,Command,,
"|I've been thinking. Y'know, about how I'm always seeing girls on top of girls...|",Statement Opinion,Statement Opinion,,
"|Are they end to end, or tall like pancakes?|",Question,Question,,
"|Y'know what I mean, about how I'm always going out with all these women.|",Answer,Statement Opinion,,
"|And I always figured, when the right one comes along, I'd be able to be a stand-up guy and go the distance, y'know?|",Question,Statement Opinion,,
"|Now I'm looking at my dad, thinking...|",Answer,Statement Opinion,,
"|Hey, you're not him.|",Statement Opinion,Statement Opinion,,
|You're you.|,Statement Opinion,Statement Opinion,,
"|When they were all over you to go into your father's pipe-fitting business, did you cave?|",Question,Question,,
|No.|,Answer,Answer,,
|No.|,Answer,Acknowledge,,
|You decided to go into the out-of-work actor business.|,Statement Non Opinion,Statement Non Opinion,,
"|Now that wasn't easy, but you did it!|",Acknowledge,Statement Opinion,,
"|And I'd like to believe that when the right woman comes along, you will have the courage and the guts to say ""No thanks, I'm married.""|",Statement Opinion,Statement Opinion,,
|You really think so?|,Question,Question,,
|Yeah. I really do.|,Answer,Answer,,
"|Thanks, Chandler.|",Acknowledge,Acknowledge,,
|Get off!|,Others,Command,,
|Hi.|,Greeting,Greeting,,
"|Your Fettuccini Alfredo looks a little dry, did you use all your cheese?|",Question,Question,,
"|When you say used, do you mean eat as a pre-cooking snack?|",Question,Question,,
|And the cream?|,Question,Question,,
|Cheese makes me thirsty.|,Answer,Statement Non Opinion,,
|Okay. Let's move on.|,Others,Command,,
|All right.|,Agreement,Acknowledge,,
|Oh! Something smells good over at Monica's station! Oh my God! This is absolutely amazing! You've never made this before?|,Question,Statement Opinion,,
|Oh no!|,Answer,Apology,,
|I don't know anything about cooking.|,Disagreement,Statement Non Opinion,,
"|I had to ask someone what it's called when the, when the water makes those little bubbles.|",Statement Non Opinion,Statement Non Opinion,,
"|Well, hats off to the chef.|",Acknowledge,Statement Opinion,,
"|I-I-I'm sorry, your-your mouth was full, I didn't hear what you said. Umm, hats off to who now?|",Question,Apology,,
|The chef!|,Answer,Statement Non Opinion,,
|That's right.|,Agreement,Acknowledge,,
"|Hey, Pheebs.|",Greeting,Greeting,,
|Hey.|,Greeting,Greeting,,
|How's it going?|,Question,Question,,
|Good. Oh oh! Roger's having a dinner thing and he wanted me to invite you guys.|,Answer,Statement Non Opinion,,
|So what's going on?|,Question,Question,,
"|Nothing, um, it's just, um... It's Roger.|",Answer,Statement Non Opinion,,
"|I dunno, there's just something about...|",Disagreement,Statement Opinion,,
|Basically we just feel that he's...|,Statement Non Opinion,Statement Opinion,,
|We hate that guy.|,Statement Opinion,Statement Opinion,,
|Yeah. Hate him.|,Disagreement,Agreement,,
"|We're sorry, Pheebs, we're sorry.|",Apology,Apology,,
|Uh-huh.|,Others,Acknowledge,,
|Okay.|,Question,Acknowledge,,
"|Okay, don't you think, maybe, though, it's just that he's so perceptive that it freaks you out?|",Statement Opinion,Question,,
"|...No, we hate him.|",Disagreement,Disagreement,,
|We're sorry.|,Apology,Apology,,
|Hey!|,Greeting,Greeting,,
|Hey!|,Greeting,Greeting,,
|What are you doing?|,Question,Question,,
|I'm sending back all this stuff that Chandler bought out of guilt.|,Answer,Statement Non Opinion,,
|Yes that was mine.|,Statement Non Opinion,Answer,,
|Cause I figured you'd hooked up with some girl and she'd left it there.|,Statement Non Opinion,Statement Non Opinion,,
|Yes that would have made more sense.|,Agreement,Agreement,,
"|Y'know, I-I don't even feel like I know you anymore man!|",Statement Opinion,Statement Opinion,,
"|All right, look, I'm just gonna ask you this one time.|",Statement Non Opinion,Command,,
"|And whatever you say, I'll believe ya.|",Statement Non Opinion,Statement Non Opinion,,
"|Were you, or were you not on a gay cruise?|",Question,Question,,
"|Oh hey! There's some kids playing in the street, you wanna go down there and give them a project, ruin their day?|",Question,Greeting,,
"|Hey, if they have a ball maybe you can stick razor blades in it and teach them a new game, Gonna Need Stitches Ball.|",Statement Opinion,Statement Opinion,,
|She said what?|,Question,Question,,
"|She said, ""If I'm not gonna be happy getting married somewhere that we find in a day, well then we should just postpone it.""|",Answer,Statement Non Opinion,,
|Postpone it?|,Others,Question,,
"|Emily, do you think Monica realises how much our parents spent on this wedding?|",Question,Question,,
"|Do you my sister's teeny-tiny little brain comprehends that people took time out of their lives to fly thousands of miles to be here, huh?|",Statement Non Opinion,Question,,
|This isn't right.|,Disagreement,Statement Opinion,,
"|I realize that people are going to be disappointed. But, I'm sure they'll come back when we can do it right.|",Statement Non Opinion,Statement Opinion,,
|I can't ask people to do that? Would you ask people to do that?|,Question,Question,,
|Don't you point your pants at me!|,Statement Non Opinion,Command,,
|We have no choice!|,Answer,Statement Opinion,,
"|Anywhere that's half-decent would've be booked months ago, Ross don't you understand?|",Question,Question,,
|This is our wedding I'm talking about.|,Statement Non Opinion,Statement Opinion,,
|The only thing I understand is postponing it is not an option. This is when we're getting married.|,Statement Non Opinion,Statement Opinion,,
|So what are you saying? It's now or never?|,Question,Question,,
|No. I'm saying it's now.|,Answer,Statement Opinion,,
|Or?|,Question,Question,,
|There's no 'or' in mind. What is wrong with these pants?!!|,Answer,Statement Opinion,,
|It's not the pants.|,Answer,Statement Opinion,,
|It's you that is backwards.|,Statement Non Opinion,Statement Opinion,,
"|And if, and if you don't understand how important this is to me, well then, perhaps we shouldn't get married at all!|",Statement Opinion,Statement Opinion,,
"|No, wait! Emily! No, wait, stop! Emily, please--|",Command,Command,,
"|Hi, honey.|",Greeting,Greeting,,
|See you later.|,Disagreement,Statement Non Opinion,,
"|What? I-I bought groceries, I was gonna make you dinner!|",Question,Statement Opinion,,
|Well next time ask! Or at least wait for me to ask!|,Answer,Command,,
"|Hi, this is Heldi from the Morgan Chase museum. I'm calling for Monica Geller.|",Statement Non Opinion,Greeting,,
|Oh no!|,Others,Acknowledge,,
"|I want to let her know that there was a cancellation and if she's still interested in having the Bing-Geller wedding at our facility, it is available|",Statement Non Opinion,Statement Non Opinion,,
"|Oh please, he didn't hear it! He didn't hear it!!|",Statement Non Opinion,Statement Opinion,,
|This is Chandler Bing! This is Chandler Bing!|,Statement Non Opinion,Statement Non Opinion,,
|NOOOO!!!!!!!!|,Backchannel,Statement Opinion,,
|Ma! What're you doing here?|,Question,Question,,
|I came to give you this and this.|,Answer,Statement Non Opinion,,
|Oww! Big ring!|,Others,Statement Opinion,,
"|Yeah, all the time. I want the baby to know my voice.|",Statement Non Opinion,Answer,,
"|Do you uh, do you talk about me?|",Question,Question,,
"|Yeah, yeah, all the time.|",Answer,Answer,,
|Really?|,Question,Question,,
"|But um, we just refer to you as Bobo the Sperm Guy.|",Answer,Statement Opinion,,
|Would you look at this dump? He hated us. This is his final revenge!|,Statement Opinion,Statement Opinion,,
|Have you ever seen so much crap?|,Question,Question,,
"|Actually, I think this apartment sullies the good name of crap|",Answer,Statement Opinion,,
|Check this out. Can I have this?|,Question,Command,,
|What?|,Question,Question,,
"|I'm at work, ordinary day, you know, chop chop chop, sauti, sauti, sauti.|",Answer,Statement Non Opinion,,
"|All of a sudden, Leon, the manager, calls me into his office.|",Statement Non Opinion,Statement Non Opinion,,
"|It turns out they fired the head lunch chef, and guess who got the job.|",Question,Statement Non Opinion,,
"|If it's not you, this is a horrible story.|",Answer,Statement Opinion,,
"|Fortunately, it is me.|",Statement Non Opinion,Statement Non Opinion,,
"|And, they made me head of purchasing, thank you very much.|",Statement Non Opinion,Statement Non Opinion,,
"|Anyway, I just ran into Ross and Chandler downstairs, and they think we should go out and celebrate.|",Statement Opinion,Statement Non Opinion,,
"|Y'know, someplace nice.|",Question,Statement Non Opinion,,
"|Yeah, someplace nice.|",Answer,Agreement,,
|Yeah!|,Others,Acknowledge,,
|How much do you think I can get for my kidney?|,Question,Question,,
"|So, what do you think?|",Question,Question,,
|I think It's the most beautiful table I've ever seen.|,Answer,Statement Opinion,,
|I know!|,Agreement,Agreement,,
"|So how does this work, you going to balance the plates on these little guys' heads?|",Question,Question,,
"|Who cares, we'll eat at the sink! Come on, let's play!|",Command,Command,,
|Heads up Ross! Score! You suck!|,Others,Statement Non Opinion,,
|Thank you. Just make yourself comfortable.|,Others,Acknowledge,,
|Gotcha.|,Backchannel,Acknowledge,,
|This place is really my Grandmother's.|,Statement Non Opinion,Statement Non Opinion,,
"|I got it from her when she moved to Florida, otherwise I could never afford a place like this.|",Statement Non Opinion,Statement Non Opinion,,
"|So if the landlord ever asks, I'm 87 year old woman, who's afraid of her VCR.|",Statement Non Opinion,Statement Opinion,,
|So are you thirsty?|,Question,Question,,
"|Oh, you bet I am!|",Answer,Agreement,,
"|Okay, here's your penis!|",Statement Non Opinion,Statement Non Opinion,,
"|Ohh, okay.|",Others,Acknowledge,,
"|Oh my God, what a great surprise! This is such a beautiful house.|",Statement Opinion,Statement Opinion,,
"|Thank you, it's my mom's. So this is the kitchen.|",Statement Non Opinion,Answer,,
"|Hey, ready for dinner?|",Question,Greeting,,
"|Ooh, absolutely!|",Agreement,Agreement,,
|Great! How about you wanted to go the Italian place down on Bleaker Street right?|,Question,Question,,
"|Ooh, I love that place! So, no.|",Answer,Disagreement,,
|How about Mama Lisettie's?|,Question,Question,,
|Enh. Sure!|,Answer,Agreement,,
|I wonder how long that milk has been setting out.|,Statement Non Opinion,Statement Non Opinion,,
"|Oh, no-no, this place is totally healthy!|",Statement Non Opinion,Statement Opinion,,
|That--this milk is mine.|,Statement Non Opinion,Statement Non Opinion,,
"|I bought this today, 'cause I was thirsty for milk, y'know.|",Statement Non Opinion,Statement Non Opinion,,
"|Okay, let's go!|",Command,Command,,
"|Hey, buddy! Are you familiar with Section 11-B of the Health Code that requires all refuse material out the|",Statement Non Opinion,Question,,
|But then I'd have to go all the way around the dry cleaner place.|,Statement Non Opinion,Statement Non Opinion,,
"|Oh, so you're saying you'd choose convenience over health?!|",Question,Question,,
"|Okay, stop!|",Statement Non Opinion,Command,,
"|Larry, okay, can't you just be Larry and not Larry the health inspector guy?|",Statement Non Opinion,Statement Opinion,,
"|Y'know I mean it was really exciting at first but now it's like, okay, so where are we gonna eat ever?|",Statement Non Opinion,Statement Opinion,,
"|Well, I suppose I could give him a warning.|",Statement Non Opinion,Statement Non Opinion,,
|Thank you.|,Greeting,Acknowledge,,
|Go!|,Command,Command,,
|Go!|,Command,Command,,
"|Now, if after dinner you still really need to bust someone, I know a hot dog vendor who picks his nose.|",Statement Non Opinion,Statement Non Opinion,,
"|No! No! Phoebe, come on! I don't want to switch! Please come on! I can throw wet paper towels here!|",Others,Disagreement,,
|No but at Monica's you can eat cookies over the sink!|,Disagreement,Statement Opinion,,
|I know. I'm sorry.|,Apology,Apology,,
|All right fine! This looks like so much fun.|,Statement Non Opinion,Agreement,,
|Yeah.|,Agreement,Backchannel,,
"|God, what a mess.|",Statement Non Opinion,Statement Opinion,,
"|Tell us what happened, Brown Bird Ross.|",Question,Command,,
"|Well, I lost.|",Answer,Statement Non Opinion,,
"|Some little girl loaned her uniform to her nineteen year old sister, who went down to the U.S.S.|",Statement Non Opinion,Statement Non Opinion,,
"|Nimitz, and sold over 2,000 boxes.|",Statement Non Opinion,Statement Non Opinion,,
|Hey! How'd the interview go?|,Question,Question,,
"|Oh, I blew it. I wouldn't of even hired me.|",Answer,Statement Opinion,,
"|Oh, come here sweetie, listen, you're gonna go on like a thousand interviews before you get a job.|",Statement Opinion,Statement Opinion,,
|That's not how that was supposed to come out.|,Disagreement,Apology,,
|This is the worst Christmas ever.|,Statement Opinion,Statement Opinion,,
"|Y'know what Rach, maybe you should just, y'know stay here at the coffee house.|",Statement Opinion,Statement Opinion,,
|I can't!|,Disagreement,Statement Non Opinion,,
|It's too late!|,Disagreement,Statement Non Opinion,,
|Terry already hired that girl over there.|,Statement Non Opinion,Statement Non Opinion,,
"|Look at her, she's even got waitress experience.|",Others,Statement Opinion,,
|Last night she was teaching everybody how to make napkin.... swans.|,Statement Non Opinion,Statement Non Opinion,,
|That word was swans.|,Statement Non Opinion,Acknowledge,,
|What do we got there?|,Question,Question,,
"|A piece of something: boxer shorts, greeting cards, and what looks like a half-charred picture--Wow, that guy's hairier than the Chief!|",Answer,Statement Opinion,,
"|You know, it's a really funny story how this happened.|",Statement Non Opinion,Statement Non Opinion,,
|It's all right.|,Statement Non Opinion,Acknowledge,,
