Text,DS_emotion
27,Others
28,Question
29,Statement Non Opinion
30,Question
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Statement Non Opinion
35,Question
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Opinion
39,Question
40,Statement Non Opinion
41,Statement Opinion
42,Statement Opinion
43,Others
44,Statement Opinion
45,Others
46,Question
47,Statement Non Opinion
48,Statement Opinion
49,Statement Non Opinion
50,Command
51,Statement Opinion
52,Agreement
53,Question
54,Statement Non Opinion
55,Question
56,Question
57,Statement Non Opinion
58,Apology
59,Statement Opinion
60,Acknowledge
61,Statement Opinion
62,Acknowledge
63,Others
64,Question
65,Answer
66,Statement Opinion
67,Agreement
68,Agreement
69,Statement Non Opinion
70,Acknowledge
71,Command
72,Question
73,Answer
74,Command
75,Agreement
76,Question
77,Answer
78,Question
79,Answer
80,Statement Non Opinion
81,Agreement
82,Statement Opinion
83,Statement Opinion
1,Statement Non Opinion
2,Question
3,Question
4,Statement Non Opinion
5,Statement Non Opinion
6,Agreement
7,Agreement
8,Agreement
9,Question
10,Agreement
11,Question
12,Answer
13,Acknowledge
14,Others
15,Statement Opinion
16,Agreement
17,Acknowledge
18,Statement Opinion
19,Agreement
20,Statement Non Opinion
21,Agreement
22,Question
23,Statement Opinion
24,Apology
25,Question
26,Statement Non Opinion
27,Statement Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Statement Opinion
31,Statement Non Opinion
32,Statement Opinion
33,Statement Non Opinion
34,Backchannel
35,Statement Non Opinion
36,Question
37,Agreement
38,Question
39,Agreement
40,Statement Opinion
41,Question
42,Answer
43,Question
44,Answer
45,Statement Opinion
46,Statement Non Opinion
47,Backchannel
48,Statement Opinion
49,Question
50,Answer
51,Backchannel
52,Statement Non Opinion
53,Question
54,Answer
55,Backchannel
56,Backchannel
57,Statement Opinion
58,Statement Opinion
59,Agreement
60,Statement Opinion
61,Agreement
62,Question
63,Statement Non Opinion
64,Others
65,Statement Opinion
66,Statement Non Opinion
67,Agreement
68,Statement Opinion
69,Agreement
70,Question
71,Statement Opinion
72,Statement Opinion
73,Statement Opinion
74,Others
75,Statement Opinion
76,Acknowledge
77,Statement Opinion
78,Others
79,Others
80,Statement Non Opinion
81,Statement Opinion
82,Disagreement
83,Disagreement
84,Statement Opinion
85,Agreement
86,Others
87,Apology
88,Statement Opinion
89,Statement Non Opinion
90,Command
91,Others
92,Others
93,Statement Opinion
94,Statement Opinion
95,Statement Opinion
96,Statement Opinion
97,Question
98,Answer
99,Question
100,Answer
101,Statement Opinion
102,Agreement
103,Statement Non Opinion
104,Agreement
105,Statement Opinion
106,Question
107,Statement Opinion
108,Question
109,Statement Opinion
110,Backchannel
111,Backchannel
112,Others
113,Statement Opinion
114,Question
115,Question
116,Answer
117,Backchannel
118,Backchannel
119,Statement Opinion
120,Backchannel
121,Statement Non Opinion
122,Statement Opinion
123,Others
124,Statement Opinion
125,Statement Opinion
126,Statement Opinion
127,Statement Opinion
128,Command
129,Statement Non Opinion
130,Statement Opinion
131,Agreement
132,Question
133,Statement Opinion
134,Question
135,Others
136,Statement Non Opinion
1,**Statement Non Opinion**
2,"**Command** (advice: ""Don't give up"")"
3,**Statement Opinion** (expresses personal feelings/thoughts)
4,**Question**
5,"**Question** (""what am I supposed to do?"")"
6,**Statement Non Opinion**
7,**Question**
8,**Statement Non Opinion**
9,job market)
10,**Statement Non Opinion**
11,**Statement Opinion**
12,""")"
13,**Statement Non Opinion**
14,**Others** (incomplete utterance)
15,**Statement Non Opinion**
16,**Statement Opinion** (expresses perspective)
17,**Statement Non Opinion**
18,"**Command** (advice: ""you've got to start somewhere"")"
19,**Statement Opinion** (expresses frustration about career)
20,**Statement Non Opinion**
21,"?"")"
22,**Answer** (responds to previous question)
23,**Answer** (continues response)
24,**Statement Opinion**
25,**Statement Non Opinion**
26,""")"
27,**Question**
28,**Statement Opinion**
29,**Question**
30,**Statement Non Opinion**
31,**Statement Opinion**
32,**Statement Non Opinion**
33,**Question**
34,**Statement Non Opinion**
35,**Statement Opinion**
36,"**Command** (advice: ""don't give up"")"
37,**Statement Non Opinion**
38,**Statement Non Opinion**
39,**Statement Non Opinion**
40,**Statement Non Opinion**
41,**Statement Non Opinion**
42,**Statement Non Opinion**
43,**Question**
44,**Statement Opinion**
45,**Statement Non Opinion**
46,"**Command** (instruction: ""You've got to be more positive"")"
47,**Statement Opinion**
48,"**Agreement** (""exactly"" aligns with previous sentiment)"
49,**Statement Opinion**
50,"**Disagreement** (contradicts ""I can't eat"")"
51,""")"
52,**Statement Non Opinion**
53,**Others** (incomplete)
54,**Statement Non Opinion**
55,**Acknowledge** (thanks)
56,**Command**
57,**Statement Non Opinion**
58,""")"
59,**Answer**
60,**Question**
61,""")"
62,**Question**
63,**Statement Non Opinion**
64,**Question**
65,""")"
66,**Question**
67,""")"
68,**Question**
69,**Answer**
70,**Question**
71,**Others** (incomplete)
72,**Statement Non Opinion**
73,**Question**
74,**Answer**
75,**Question**
76,**Statement Non Opinion**
77,**Acknowledge**
78,**Backchannel** (hesitation filler)
79,**Statement Non Opinion**
80,**Agreement**
81,**Question**
82,**Answer**
83,**Question**
84,**Question**
85,**Question**
86,**Answer**
87,**Agreement** (accepts request)
88,**Acknowledge** (thanks)
89,**Command**
90,**Agreement**
91,**Acknowledge** (thanks)
92,**Statement Non Opinion**
1,Statement Non Opinion
2,Question
3,Answer
4,Question
5,Answer
6,Question
7,Answer
8,Statement Non Opinion
9,Agreement
10,Agreement
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Question
17,Statement Non Opinion
18,Question
19,Question
20,Answer
21,Question
22,Answer
23,Question
24,Answer
25,Question
26,Statement Non Opinion
27,Statement Non Opinion
28,Acknowledge
29,Question
30,Answer
31,Backchannel
32,Statement Opinion
33,Statement Non Opinion
34,Statement Opinion
35,Statement Non Opinion
36,Question
37,Question
38,Statement Opinion
39,Backchannel
40,Statement Non Opinion
41,Apology
42,Command
43,Question
44,Question
45,Question
46,Statement Opinion
47,Question
48,Statement Opinion
49,Statement Non Opinion
50,Statement Non Opinion
51,Statement Non Opinion
52,Agreement
53,Statement Non Opinion
54,Statement Non Opinion
55,Question
56,Question
57,Answer
58,Statement Non Opinion
59,Question
60,Statement Non Opinion
61,Statement Non Opinion
62,Question
63,Answer
64,Backchannel
65,Statement Non Opinion
66,Statement Non Opinion
67,Question
68,Apology
69,Statement Opinion
70,Statement Non Opinion
71,Statement Non Opinion
72,Disagreement
73,Statement Non Opinion
74,Question
75,Question
76,Statement Non Opinion
77,Statement Non Opinion
78,Statement Non Opinion
79,Statement Non Opinion
80,Question
81,Statement Non Opinion
82,Statement Non Opinion
83,Statement Non Opinion
84,Statement Opinion
85,Question
86,Statement Opinion
87,Question
88,Command
89,Statement Opinion
90,Disagreement
91,Agreement
92,Statement Non Opinion
93,Statement Non Opinion
94,Statement Non Opinion
95,Agreement
96,Question
97,Agreement
98,Command
99,Acknowledge
100,Statement Non Opinion
1,
2,
3,
4,
5,
6,"**Question** - Joey asks ""Did you know him well?"""
7,
8,
9,
10,"**Question** - Joey asks ""Was he young?"""
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,"**Answer** - Fey answers ""How'd you know him?"""
21,""""
22,
23,
24,
25,
26,
27,
28,
29,""""
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,""""
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
1,Question
2,Question
3,Statement Non Opinion
4,Question
5,Answer
6,Acknowledge
7,Agreement
8,Question
9,Answer
10,Agreement
11,Statement Non Opinion
12,Question
13,Answer
14,Command
15,Statement Opinion
16,Agreement
17,Question
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Agreement
22,Statement Opinion
23,Agreement
24,Statement Opinion
25,Agreement
26,Statement Opinion
27,Acknowledge
28,Statement Opinion
29,Statement Non Opinion
30,Statement Opinion
31,Question
32,Agreement
33,Agreement
34,Question
35,Agreement
36,Question
37,Agreement
38,Answer
39,Agreement
40,Statement Opinion
41,Statement Non Opinion
42,Agreement
43,Statement Opinion
44,Command
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Agreement
50,Agreement
51,Statement Opinion
52,Statement Opinion
53,Agreement
54,Agreement
55,Statement Opinion
56,Agreement
57,Agreement
58,Statement Opinion
59,Statement Opinion
60,Statement Opinion
61,Acknowledge
62,Statement Non Opinion
63,Statement Non Opinion
64,Acknowledge
65,Backchannel
66,Statement Opinion
67,Agreement
68,Acknowledge
69,Command
70,Agreement
71,Command
72,Agreement
73,Agreement
74,Statement Non Opinion
75,Backchannel
76,Statement Opinion
77,Acknowledge
1,Greeting
2,Statement Opinion
3,Statement Opinion
4,Backchannel
5,Statement Opinion
6,Acknowledge
7,Apology
8,Statement Opinion
9,Agreement
10,Agreement
11,Question
12,Backchannel
13,Backchannel
14,Statement Non Opinion
15,Agreement
16,Statement Opinion
17,Question
18,Answer
19,Question
20,Answer
21,Statement Non Opinion
22,Statement Non Opinion
23,Backchannel
24,Statement Non Opinion
25,Backchannel
26,Backchannel
27,Statement Non Opinion
28,Backchannel
29,Statement Non Opinion
30,Agreement
31,Question
32,Answer
33,Statement Non Opinion
34,Statement Opinion
35,Statement Non Opinion
36,Statement Opinion
37,Agreement
38,Statement Non Opinion
39,Others (incomplete thought)
40,Question
41,Answer
42,Statement Non Opinion
43,Question
44,Agreement
45,Statement Non Opinion
46,Statement Non Opinion
47,Agreement
48,Statement Opinion
49,Statement Non Opinion
50,Question
51,Answer
52,Statement Opinion
53,Acknowledge
54,Question
55,Answer
56,Backchannel
57,Answer
58,Acknowledge
59,Others (interrupted speech)
60,Acknowledge
61,Backchannel
62,Apology
63,Statement Opinion
64,Agreement
65,Others (farewell)
66,Acknowledge
67,Others (farewell)
68,Others (farewell)
- **Opinion statements** dominate Joey's frustrated/angry phases (e,", lines 2,3,5,8,16)"
- **Backchannels** (e,", ""okay"", ""uh"") show Fey managing the conversation"
- **Agreements** increase as tension resolves (e,", lines 9,10,15,44)"
- **Acknowledge** acts mark gratitude/closure (e,", lines 6,53,58,66)"
- **Others** covers farewells/interruptions (e,", lines 65-68)"
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Answer
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Statement Opinion
15,Agreement
16,Question
17,Statement Opinion
18,Question
19,Statement Opinion
20,Question
21,Statement Opinion
22,Question
23,Statement Opinion
24,Statement Opinion
25,Statement Opinion
26,Disagreement
27,Question
28,Statement Opinion
29,Statement Opinion
30,Command
31,Statement Opinion
32,Command
33,Question
34,Question
35,Statement Non Opinion
36,Question
37,Statement Non Opinion
38,Statement Opinion
39,Disagreement
40,Question
41,Question
42,Statement Opinion
43,Statement Opinion
44,Statement Opinion
45,Statement Opinion
46,Disagreement
47,Statement Non Opinion
48,Statement Opinion
49,Statement Opinion
50,Statement Opinion
51,Disagreement
52,Question
53,Statement Non Opinion
54,Question
55,Statement Non Opinion
56,Statement Opinion
57,Statement Non Opinion
58,Statement Opinion
59,Statement Non Opinion
60,Statement Opinion
61,Statement Opinion
62,Statement Non Opinion
63,Statement Opinion
64,Agreement
65,Command
66,Statement Opinion
67,Question
68,Statement Non Opinion
69,Question
70,Statement Opinion
71,Question
72,Statement Opinion
73,Question
74,Statement Opinion
75,Command
76,Command
77,Statement Opinion
78,Acknowledge
79,Command
80,Statement Opinion
81,Question
82,Answer
83,Agreement
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
1,Statement Opinion
2,Agreement
3,Disagreement
4,Statement Opinion
5,Question
6,Answer
7,Question
8,Statement Non Opinion
9,Backchannel
10,Statement Opinion
11,Question
12,Statement Opinion
13,Statement Non Opinion
14,Statement Opinion
15,Question
16,Statement Opinion
17,Question
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Question
22,Statement Opinion
23,Question
24,Statement Non Opinion
25,Question
26,Statement Non Opinion
27,Question
28,Answer
29,Question
30,Statement Opinion
31,Command
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Disagreement
36,Statement Non Opinion
37,Question
38,Command
39,Question
40,Answer
41,Question
42,Agreement
43,Statement Opinion
44,Statement Opinion
45,Statement Opinion
46,Question
47,Backchannel
48,Statement Non Opinion
49,Question
50,Answer
51,Acknowledge
52,Statement Opinion
53,Statement Non Opinion
54,Statement Opinion
55,Statement Opinion
56,Statement Opinion
57,Question
58,Statement Opinion
59,Statement Opinion
60,Statement Opinion
61,Statement Opinion
62,Statement Opinion
63,Statement Opinion
64,Question
65,Statement Opinion
66,Statement Opinion
67,Statement Opinion
68,Question
1,"**Question** (Multiple questions combined with opinions, but primary intent is seeking information/confirmation)"
2,"**Statement Opinion** (Expresses preference/regret, followed by a greeting question)"
3,"**Answer** (Direct response to ""How are you doing?"")"
4,**Question** (Series of uncertain questions seeking confirmation)
5,**Statement Opinion** (Expresses self-directed frustration/regret)
6,**Question** (Seeks clarification)
7,**Question** (Seeks confirmation/clarification)
8,**Statement Non Opinion** (States a factual correction)
9,**Question** (Seeks information)
10,**Statement Non Opinion** (States a fact about ownership)
11,**Agreement** (Concedes the point)
12,**Question** (Rhetorical question expressing frustration)
13,"**Agreement** (Explicitly concedes: ""you are right"")"
14,**Question** (Series of questions seeking information/opinion)
15,"**Answer** (Direct response to ""Do you remember?"")"
16,**Question** (Multiple questions checking on well-being & seeking agreement)
17,**Statement Opinion** (Expresses regret/amusement)
18,**Statement Opinion** (Shares speculative thought)
19,**Statement Non Opinion** (States a fact about physical state)
20,**Question** (Offers help/seeks response)
21,**Command** (Directive to leave)
22,**Question** (Rhetorical questions expressing disagreement)
23,**Statement Opinion** (States a negative viewpoint)
24,"**Agreement** (Briefly aligns with the *wording* of Fey's point, though context shows disagreement on intent)"
25,**Statement Non Opinion** (Clarifies stance)
26,**Statement Non Opinion** (Clarifies stance)
27,**Command** (Directive to leave)
28,**Question** (Rhetorical question seeking agreement/understanding)
29,**Answer** (Direct negative response)
30,**Question** (Seeks reason/explanation)
31,"**Answer** (Direct, minimal response)"
32,**Statement Opinion** (Expresses enthusiasm/justification)
33,**Statement Opinion** (Expresses enthusiasm/justification)
34,**Statement Opinion** (Expresses dismissive viewpoint)
35,**Statement Opinion** (Expresses enthusiasm/interpretation)
36,**Statement Opinion** (Expresses enthusiasm/interpretation)
37,**Question** (Rhetorical question expressing frustration/dismissal)
38,"**Disagreement** (Counters Fey's ""nobody even eats"" claim)"
39,"**Answer** (Minimal response, likely agreement/correction)"
40,**Statement Opinion** (Expresses value/interest)
41,**Statement Opinion** (Expresses value/confusion)
42,"**Answer** (Direct response to ""how you could not be interested"")"
43,**Question** (Seeks confirmation of disbelief)
44,**Answer** (Confirms previous statement)
45,**Statement Opinion** (Expresses confusion/contrasts past behavior)
46,**Statement Opinion** (Recounts negative past experience)
47,**Statement Opinion** (Offers explanation/justification)
48,**Statement Non Opinion** (States a past fact)
49,**Statement Opinion** (Repeats justification/expresses confidence)
50,**Question** (Seeks identification/confirmation)
51,**Statement Opinion** (Expresses enthusiasm)
52,**Statement Opinion** (Expresses wonder/interpretation)
53,**Statement Opinion** (Expresses wonder/interpretation)
54,**Statement Opinion** (Expresses wonder/emotional reaction)
55,**Statement Non Opinion** (States a factual correction/alternative explanation)
56,**Question** (Seeks opinion/reaction)
1,**Question** (Joey asks for an opinion)
2,**Question** (Fey seeks clarification)
3,**Answer** (Joey responds directly to the previous question)
4,**Statement Opinion** (Fey expresses a subjective judgment)
5,**Disagreement** (Joey contradicts Fey's opinion)
6,**Statement Opinion** (Fey offers a critical viewpoint)
7,**Statement Opinion** (Joey counters with personal justification)
8,**Statement Opinion** (Fey elaborates on her perspective)
9,**Question** (Joey seeks confirmation about the topic)
10,"**Apology** (Fey explicitly apologizes: ""I am sorry"")"
11,**Question** (Joey asks about a personal matter)
12,**Question** (Fey questions Joey's behavior rhetorically)
13,**Question** (Joey asks about Fey's state)
14,**Statement Opinion** (Fey shares a personal expectation)
15,**Statement Opinion** (Joey describes his viewpoint)
16,"**Command** (Fey uses an imperative: ""grow up"")"
17,**Question** (Joey asks for reasoning)
18,**Statement Opinion** (Fey asserts a recurring outcome)
19,**Statement Opinion** (Joey disputes Fey's claim)
20,**Statement Opinion** (Fey reinforces her argument)
21,**Statement Opinion** (Joey makes a hopeful assertion)
22,"**Disagreement** (Fey explicitly rejects Joey's claim: ""No, we won't"")"
23,**Statement Opinion** (Joey states a belief about Fey's desire)
24,**Statement Opinion** (Fey affirms her feelings)
25,**Statement Opinion** (Joey downplays the issue)
26,**Statement Opinion** (Fey reframes the conflict)
27,**Statement Opinion** (Joey reflects on the argument)
28,**Statement Non Opinion** (Joey recounts objective events)
29,**Statement Non Opinion** (Joey continues factual narration)
30,**Question** (Fey asks about memory recall)
31,**Statement Non Opinion** (Fey describes a past event)
32,**Statement Opinion** (Fey shares a past emotional state)
33,**Statement Non Opinion** (Joey declares realization)
34,**Statement Non Opinion** (Fey describes an action)
35,"**Question** (Joey seeks confirmation via ""right?"")"
36,**Statement Opinion** (Fey expresses preference)
37,"**Question** (Joey offers an option: ""You want to dance?"")"
38,**Answer** (Fey responds negatively)
39,**Question** (Joey proposes another option)
40,**Answer** (Fey rejects the proposal)
41,**Question** (Joey suggests an action)
42,**Answer** (Fey refuses)
43,**Question** (Joey asks about whispering)
44,**Answer** (Fey denies the suggestion)
45,**Question** (Joey asks about remarriage)
46,"**Answer** (Fey says ""No"")"
47,**Question** (Joey asks about divorce)
48,"**Answer** (Fey denies: ""No no"")"
49,"**Question** (Joey lists options and asks ""what?"")"
50,**Answer** (Fey rejects all options)
51,**Statement Opinion** (Fey states a desire)
52,**Statement Opinion** (Joey makes a sarcastic generalization)
53,**Question** (Joey uses rhetorical questions)
54,**Statement Opinion** (Joey shares disillusionment)
55,**Statement Opinion** (Joey concludes cynically)
56,"**Question** (Fey challenges Joey: ""What is this?"")"
57,"**Disagreement** (Joey contradicts Fey: ""Yes it is"")"
58,**Statement Non Opinion** (Fey describes actions literally)
59,"**Agreement** (Joey concurs: ""Right"")"
60,**Statement Opinion** (Fey compares reality to expectations)
61,"**Agreement** (Joey aligns with Fey: ""me either"")"
62,**Statement Opinion** (Fey expresses regret)
63,**Question** (Joey probes about companionship)
64,**Disagreement** (Fey denies Joey's implication)
65,**Statement Opinion** (Joey assesses his role)
66,**Statement Opinion** (Fey affirms commitment)
67,"**Question** (Joey seeks validation: ""Yeah?"")"
68,**Question** (Fey asks emphatically)
69,**Statement Opinion** (Fey speculates about Joey)
70,"**Disagreement** (Joey rejects Fey's speculation: ""No, I don't"")"
71,"**Agreement** (Fey accepts Joey's stance: ""Good"")"
72,**Statement Opinion** (Joey praises the setting)
73,**Statement Opinion** (Fey agrees positively)
74,**Statement Non Opinion** (Joey notes an observation)
75,**Statement Non Opinion** (Fey identifies an object)
76,**Statement Non Opinion** (Joey states a fact)
77,**Statement Non Opinion** (Fey deduces logically)
78,**Question** (Joey asks about comfort and intent)
79,**Statement Opinion** (Fey revises her stance)
80,"**Command** (Joey instructs: ""Shh"")"
81,**Statement Non Opinion** (Fey states a possibility)
82,**Statement Non Opinion** (Joey echoes neutrally)
1,Others
2,Question
3,Statement Non Opinion
4,Statement Non Opinion
5,Statement Opinion
6,Question
7,Question
8,Statement Opinion
9,Statement Opinion
10,Statement Opinion
11,Greeting
12,Statement Non Opinion
13,Question
14,Command
15,Statement Non Opinion
16,Statement Non Opinion
17,Question
18,Statement Opinion
19,Command
20,Statement Opinion
21,Statement Opinion
22,Question
23,Answer
24,Question
25,Command
26,Command
27,Question
28,Command
29,Statement Opinion
30,Agreement
31,Question
32,Question
33,Question
34,Question
35,Statement Opinion
36,Question
37,Statement Opinion
38,Question
39,Agreement
40,Question
41,Disagreement
42,Statement Opinion
43,Command
44,Command
45,Command
46,Statement Non Opinion
47,Statement Opinion
48,Acknowledge
49,Question
50,Question
51,Statement Non Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Opinion
55,Question
56,Answer
57,Statement Non Opinion
58,Statement Non Opinion
59,Question
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
64,Statement Opinion
65,Statement Non Opinion
66,Statement Opinion
67,Statement Non Opinion
68,Statement Non Opinion
1,Statement Opinion
2,Statement Opinion
3,Disagreement
4,Statement Opinion
5,Statement Opinion
6,Disagreement
7,Statement Opinion
8,Statement Opinion
9,Question
10,Answer
11,Statement Opinion
12,Question
13,Question
14,Statement Opinion
15,Question
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Question
20,Answer
21,Statement Non Opinion
22,Statement Opinion
23,Answer
24,Statement Opinion
25,Disagreement
26,Statement Opinion
27,Statement Opinion
28,Command
29,Statement Opinion
30,Question
31,Statement Non Opinion
32,Statement Opinion
33,Question
34,Agreement
35,Disagreement
36,Disagreement
37,Command
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Disagreement
42,Disagreement
43,Disagreement
44,Disagreement
45,Statement Opinion
46,Others
47,Question
48,Answer
49,Statement Opinion
50,Command
51,Statement Opinion
52,Statement Opinion
53,Disagreement
54,Statement Opinion
55,Disagreement
56,Question
57,Command
58,Statement Opinion
59,Command
60,Agreement
61,Others
62,Command
63,Question
64,Statement Non Opinion
65,Statement Non Opinion
66,Statement Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Command
70,Disagreement
71,Statement Opinion
72,Command
73,Command
74,Command
75,Statement Opinion
76,Command
77,Statement Opinion
78,Command
79,Statement Opinion
80,Statement Opinion
81,Statement Opinion
82,Command
83,Statement Opinion
84,Statement Opinion
85,Command
86,Statement Opinion
1,**Question** (Fey initiates an offer of help)
2,**Answer** (Joey responds to Fey's question)
3,**Statement Non Opinion** (Fey states a factual procedure)
4,**Question** (Joey seeks clarification)
5,**Statement Non Opinion** (Fey states a factual correction)
6,**Question** (Joey seeks confirmation)
7,**Statement Non Opinion** (Fey states a limitation)
8,**Question** (Joey challenges the information)
9,**Statement Non Opinion** (Fey provides factual detail)
10,**Question** (Joey requests specific information)
11,**Command** (Fey directs Joey's behavior)
12,**Disagreement** (Joey counters Fey's accusation)
13,**Statement Non Opinion** (Fey explains policy)
14,**Backchannel** (Joey minimally acknowledges)
15,**Backchannel** (Joey minimally acknowledges)
16,**Question** (Joey demands an explanation)
17,**Answer** (Fey denies knowledge)
18,**Question** (Joey proposes action)
19,**Answer** (Fey responds to the proposal)
20,**Statement Non Opinion** (Joey states his experience)
21,**Acknowledge** (Fey validates Joey's point)
22,**Acknowledge** (Fey attempts to address Joey)
23,**Question** (Joey asks about future effort)
24,**Statement Non Opinion** (Fey states a consequence)
25,**Command** (Fey instructs Joey)
26,**Question** (Joey challenges Fey's suggestion)
27,**Statement Non Opinion** (Fey restates a fact)
28,**Question** (Joey suggests circumventing rules)
29,**Command** (Fey directs Joey to stop)
30,**Command** (Fey instructs Joey)
31,**Disagreement** (Joey argues against the policy)
32,**Statement Non Opinion** (Fey explains a process)
33,**Disagreement** (Joey insists Fey is flexible)
34,**Disagreement** (Fey refuses Joey's request)
35,**Disagreement** (Fey reasserts refusal)
36,**Disagreement** (Joey contradicts Fey)
37,**Statement Non Opinion** (Fey restates a process)
38,**Disagreement** (Joey rejects Fey's claim)
39,**Command** (Fey directs Joey to move)
40,**Disagreement** (Joey refuses to comply)
41,**Command** (Fey threatens action)
42,**Disagreement** (Joey counters Fey's threat)
43,**Statement Non Opinion** (Joey declares an evaluation)
44,**Statement Non Opinion** (Fey states consequences)
45,**Disagreement** (Joey contests responsibility)
46,**Command** (Fey reiterates instruction)
47,**Statement Non Opinion** (Joey states his decision)
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Disagreement
6,Acknowledge
7,Question
8,Answer
9,Question
10,Answer
11,Apology
12,Statement Opinion
13,Agreement
14,Statement Non Opinion
15,Statement Opinion
16,Statement Non Opinion
17,Question
18,Answer
19,Question
20,Agreement
21,Command
22,Command
23,Statement Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Opinion
27,Question
28,Question
29,Acknowledge
30,Statement Non Opinion
31,Question
32,Answer
33,Statement Non Opinion
34,Statement Non Opinion
35,Question
36,Answer
37,Question
38,Statement Non Opinion
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Opinion
42,Statement Non Opinion
43,Statement Opinion
44,Statement Opinion
45,Disagreement
46,Statement Opinion
47,Command
48,Statement Non Opinion
49,Statement Opinion
50,Statement Non Opinion
51,Command
52,Agreement
53,Question
54,Agreement
55,Command
56,Command
57,Acknowledge
58,Statement Non Opinion
59,Others
1,Greeting
2,Question
3,Statement Non Opinion
4,Question
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Question
9,Statement Non Opinion
10,Agreement
11,Statement Non Opinion
12,Acknowledge
13,Statement Non Opinion
14,Statement Non Opinion
15,Backchannel
16,Statement Non Opinion
17,Statement Non Opinion
18,Backchannel
19,Statement Non Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Question
23,Statement Opinion
24,Agreement
25,Acknowledge
26,Statement Non Opinion
27,Question
28,Statement Non Opinion
29,Agreement
30,Statement Non Opinion
31,Question
32,Statement Non Opinion
33,Agreement
34,Statement Non Opinion
35,Agreement
36,Statement Non Opinion
37,Acknowledge
38,Question
39,Statement Non Opinion
40,Statement Opinion
41,Statement Non Opinion
42,Agreement
43,Statement Non Opinion
44,Statement Opinion
45,Statement Non Opinion
46,Acknowledge
47,Statement Non Opinion
48,Question
49,Statement Non Opinion
50,Question
51,Statement Non Opinion
52,Statement Non Opinion
53,Backchannel
54,Question
55,Statement Non Opinion
56,Backchannel
57,Question
58,Statement Non Opinion
59,Question
60,Statement Non Opinion
61,Question
62,Statement Non Opinion
63,Statement Opinion
64,Acknowledge
65,Statement Non Opinion
66,Backchannel
67,Statement Non Opinion
68,Acknowledge
69,Agreement
1,**Statement Opinion** (Expressing personal frustration)
2,**Question** (Seeking clarification)
3,**Statement Opinion** (Sharing personal struggles)
4,**Question** (Requesting confirmation)
5,**Statement Opinion** (Expressing uncertainty and frustration)
6,**Backchannel** (Minimal response showing attention)
7,**Statement Opinion** (Continuing personal narrative)
8,**Question** (Inquiring about actions)
9,"**Answer** (Responding to ""What have you been trying?"")"
10,**Statement Opinion** (Expressing job dissatisfaction)
11,**Backchannel** (Acknowledgment token)
12,**Question** (Rhetorical and direct questions about solutions)
13,**Question** (Direct inquiry about the other person)
14,"**Answer** (Responding to ""What do you do?"")"
15,**Question** (Challenging future plans)
16,**Answer** (Explaining current situation)
17,**Backchannel** (Minimal agreement)
18,**Backchannel** (Minimal agreement)
19,**Statement Opinion** (Venting frustration about job search)
20,**Question** (Expressing surprise/requesting confirmation)
21,**Statement Non Opinion** (Describing interview experiences factually)
22,**Statement Non Opinion** (Stating an observed outcome)
23,**Question** (Suggesting and inquiring about methods)
24,**Answer** (Confirming and elaborating on previous suggestion)
25,**Question** (Self-reflective questions about flaws)
26,**Statement Opinion** (Offering a hypothesis)
27,**Question** (Clarifying frequency of behavior)
28,**Question** (Directly requesting honesty/feedback)
29,"**Answer** (Responding to ""Why?"")"
30,**Question** (Pressing for personality assessment)
31,**Question** (Probing about attitude issues)
32,**Statement Opinion** (Denying a trait while admitting frustration)
33,**Statement Opinion** (Speculating tentatively)
34,**Statement Opinion** (Suggesting a personality flaw)
