Text,DS_r1_emotion
|Ugh...|,Others
"|Oh, no I can't tell though.  Although probably if you can't tell it probably isn't them right, yeah.  Probably going to be like unmistakable, right?|",Statement Opinion
"|Gosh, this is great, isn't it?  This is awesome.  Oh, no you know what I forgot?|",Statement Opinion
|My flashlight.  How could I forget my flashlight?  God--|,Statement Opinion
|What flashlight?|,Question
|Flashlight the silver one.  There's only one isn't there?|,Command
|That's not your flashlight.|,Disagreement
|Whose is it?|,Question
"|It's ours; it's my flashlight, too.|",Statement Non Opinion
"|Oh, well, yeah of course.|",Agreement
"|You keep saying ""my flashlight"" like somehow it's just yours. How's that supposed to make me feel?|",Disagreement
"|Of course, our flashlight.  What's your is mine, mi flashlight es su flashlight.|",Agreement
"|Gosh, I should have brought it. I can't believe I forgot that.|",Apology
"|It's a nice moon though, should stay full.  Do they always run during a full moon?  I can't remember was it full last year?|",Question
|Yeah.|,Acknowledge
|Are you all right?  Are you okay?  You cold?  Do you want to my jacket? My jacket? No?|,Question
|No.|,Disagreement
"|You know what we should've brought a blanket too.  Man, our blanket, our blanket.  Wish I had six-pack too, a six-pack would be just the ticket right about now, huh, six-pack.|",Statement Opinion
|What's wrong?  Are you okay?  Huh?  You cold?|,Question
|I'm fine.|,Answer
"|Oh yeah, I'm so excited right now I'm like a kid.|",Statement Opinion
|I can't believe I got out of the house without my fly zipped up even.|,Surprise
|I wonder if they can hear me talk|,Question
"|I wonder if they can hear me talking, you know.|",Statement Opinion
|Like feel the vibrations in the sand when we move around.|,Command
|I'm cold.|,Statement Opinion
|Do you want my jacket?|,Question
"|It's after eleven, let's go home.|",Command
|What are you kidding?  We just got here.  We don't want to turn around and go home now.  What's the point coming all the way down here?|,Disagreement
|There is no point.|,Statement Opinion
|Right.|,Acknowledge
|That's my point.|,Statement Opinion
|That's my point too.|,Agreement
|Then let's go.|,Command
"|No, wait no, no that's not my point.  My point is there is no point and coming all the way down here if we just turn around and go home.|",Disagreement
|Don't you want to see it?|,Question
|Not particularly.|,Answer
|Why not?|,Question
"|I just don't, it's stupid.|",Disagreement
|It's not stupid.  It's a natural phenomenon.|,Disagreement
|People in Kansas would have to get plane tickets and make hotel reservations to see this.  It's only forty minutes away; it's just too good to pass up.|,Statement Opinion
"|Pass what up?  These little fish swim out of the ocean, they flop around on the sand then they swim back and then they die.|",Question
|Yeah but that like flopping around is what to do it's like spawning or mating or something.  This is like the highlight of their little fish lives.  It's like life's last orgy.|,Statement Opinion
"|I don't know what you're so excited about.  This isn't a moon landing we're talking about, it's fish, it's a fish nobody even eats.|",Disagreement
"|Yeah, they do.|",Agreement
"|Oh, Augie.|",Acknowledge
"|Well, okay whatever, okay but it's a fish who do something that like no other fish do, you know, it's like those swallows that return to Capistrano or those like those lemmings that jumped off the cliffs, you know.|",Statement Opinion
"|It's like a little bit of the unexplainable, a little magic, a little mystery.  I just don't see how you can not be interested in this.|",Statement Opinion
|I'm not.|,Disagreement
|For real?|,Question
|Yes.|,Agreement
|All right.|,Backchannel
"|I don't get it though, I mean the first time we came here you said it was like the best night of your life...|",Disagreement
|And last year I remember like distinctively you were so excited to get here that you didn't realize you stubbed your toe until we were in a car.|,Excitement
"|Last year, you'll also remember we got--our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight and we did not see the grunions.|",Disappointment
|We just weren't in a good spot though.|,Statement Opinion
|We didn't see them the year before either.|,Statement Non Opinion
|We just weren't in a good spot I'm telling you this is a much better spot.|,Statement Opinion
"|Come on, trust me I got instincts for these things, okay?  So just--just think about it all right?  Okay, I know you're not interested, think about it...|",Command
"|Out there, there's like this big mass of silver fish they're heading this way...|",Statement Non Opinion
"|They don't know why, we don't know why.  No one like sent them an invitation or gave them a map or direction...|",Statement Non Opinion
|They just all turned at once and they just form this line as long as the California coast.  And they just started swimming...|,Statement Non Opinion
|Like some little time release fire cracker went off inside their little tiny bodies.  And they all turned as one...|,Surprise
"|And form the line and started swimming, swimming that would bring them to this point here...|",Statement Non Opinion
|It's like urgency that's pure urge you know.  It's single-mindedness with no mind.|,Statement Opinion
"|It's crazy.  Look at this, I'm giving myself goose bumps, the hairs are standing up on my arm.|",Statement Opinion
|That's the wind.|,Statement Non Opinion
|They're out there swimming right now...|,Statement Non Opinion
|...to this spot for this massive celebration of like sex and death...|,Statement Non Opinion
"|Look at this, my hairs are standing up my arm. I'm giving myself goose bumps.|",Command
|That's the wind.|,Statement Non Opinion
"|Well, so?  What do you think?|",Question
|About what?|,Question
|About what I was saying.|,Acknowledge
|I think it's ridiculous.|,Statement Opinion
|It certainly is not.  It's like slightly exaggerated scientific fact.|,Disagreement
|It's a PR.|,Statement Non Opinion
|Somebody sold you a bill of goods that something amazing is going to happen on the beach.|,Disagreement
"|It's not just me, okay?  Look at like all the people.|",Disagreement
|They're all told the same thing.|,Statement Non Opinion
"|Everybody is believes that it keeps them excited, you know it keeps them coming back for more.|",Statement Opinion
"|Everybody keeps thinking that they can just find the right spot, you know they'll get it on the action.|",Statement Opinion
|Their life will start then.|,Statement Non Opinion
|Are we talking about the same thing?|,Question
|I'm sorry it still just fish to me.|,Apology
|Can I ask you a question?  Are you on your period?|,Disagreement
"|Why do you ask me that?  God damn it, I told you not to ask me that I hate it when you ask me that. It's insulting.|",Disagreement
"|Okay, well then what's bugging you?|",Question
"|I just, we just have different ideas of what this evening is supposed to look like.|",Statement Opinion
"|Is not supposed to like anything.  We come down here, we look at the fish, they arrive, we go woo-ah fish.|",Statement Non Opinion
"|Oh. Grow up Augie, the fish are not going to come.|",Command
|And then we go home and they go home.|,Statement Non Opinion
|Why not?|,Question
"|Because they never do.  Do they, have they ever?|",Disagreement
|We missed them twice.|,Statement Non Opinion
|Twice is every year we've tried that's ever.|,Frustration
"|Okay we'll see them this year, this is a much better spot. Trust me.|",Statement Opinion
|No we won't.  It's pointless it's like a waiting up to see Santa Claus.|,Disagreement
"|I feel like my whole life is going to be spent here on the beach with my eyes wide open and my hands clasped expectantly, waiting for fish to show up and the fish never show.|",Despair
"|Okay, I'm trying to work this backwards|",Statement Non Opinion
|You don't understand anything I'm saying.|,Disagreement
|and figure out where we took a turn to the worst thing.|,Command
|Of course not.|,Disagreement
"|I did want to see it I still do, I always do.  I keep thinking that this time will be the time but it just never is.|",Statement Opinion
"|Okay.  I'm trying to work this backwards here and I'm trying to figure out the exact moment that you took a turn for the worst here, now.|",Statement Non Opinion
"|you were fine during the phone call from Marge, dinner was okay, doing the dishes was fine.|",Statement Non Opinion
"|Let's see, uh, I took a shower and, um, you were watching the news and you said the ""the Grunions are running tonight,"" and I said ""okay great, let's go.""|",Statement Non Opinion
|So I'm putting the animals out we're getting the car to the garage and--|,Statement Non Opinion
|Do you remember the first year we came here? It's about four years ago right after we got married.|,Question
|We thought I was pregnant we had this bottle of champagne but no glasses.  You asked me to dance so we took off our shoes.|,Statement Opinion
"|While we were dancing you said the softest most intimate things to me, right into my ears so I could feel them much as hear them.|",Statement Opinion
"|And I remember thinking this is it. finally, finally I'm as happy as I'm supposed to be.|",Statement Opinion
"|Wait a minute, I've got it.|",Command
"|Dancing on the beach barefoot, drinking champagne from the bottle.|",Statement Non Opinion
"|It was when we were driving passed that knickerbocker liquor locker and you would said, no you said ""let's get some champagne"" and I said ""no time to wasting"" or something like that.  That's what it is, right?|",Uncertainty
"|You want this to be like the other times, right?|",Question
|I'd rather not remember some things.  I'd rather not hope for some things.|,Others
"|Oh right sure, of course.|",Agreement
|Do you want to dance?|,Question
|No.|,Disagreement
|You want me to go get some champagne?|,Question
|No.|,Disagreement
|Do you want to take off our shoes?|,Question
|No.|,Disagreement
|What? Huh?|,Question
|You want to get married again?|,Question
|What?  What?  You want to divorce?|,Question
|No.|,Disagreement
|A vacation?|,Question
|No.|,Disagreement
"|A new carpet, a poodle, a suicide pact, ice cream, a back rub, what?  What?  What the hell do you want?|",Question
|I want something to turn out the way that it's supposed to.|,Statement Opinion
"|Well, welcome to the human race.|",Greeting
|You think nothing turns out how it's supposed to.  You think I had some grand idea going that four years down the line.  We would come to this beach and argue over fish?  No.|,Disagreement
"|You think there would be times when you'd look at me like I was used Kleenex and then I'd look at you and think ""Holy hell when is the next flight to Alaska.""|",Disagreement
"|No, no I'm just like you, I thought it was going to be all rosy cheeks and the bills would pay themselves and fish will always come and--|",Disagreement
|No.  You know what you get?  You know what you get?  You get this.|,Disagreement
|This what?  What is this?  This isn't even anything.|,Disagreement
"|Yeah, it is.|",Agreement
"|Oh, sure this is standing on the beach, this is waiting, fighting.|",Statement Opinion
|Right.|,Acknowledge
|This isn't anything like I thought anything would be.|,Disagreement
|I know me neither.|,Agreement
|This is just this.  I mean it includes a lot and everything but it's--do you understand what I'm saying?|,Question
|I'm doing the best I can.|,Statement Non Opinion
"|I know that Augie, I really do.|",Agreement
"|I just can't help wishing that I was somebody, somewhere else.|",Statement Opinion
|Maybe if you were with somebody else too?|,Question
|I didn't say that.|,Disagreement
"|No, I know but--I know I don't make you happy.|",Disagreement
|Are you kidding me?  For heaven sake Augie anything I'm doing I'd rather be doing it with you.|,Disagreement
|Yeah?|,Question
"|Yes, don't be ridiculous.  Don't you know that?|",Disagreement
"|You are the one who probably wishes he was with somebody else, someone who didn't take everything so seriously, someone who would enjoy yourself.|",Disagreement
"|Actually, you know what?  Now you mentioned that--no I don't.|",Disagreement
|So maybe we're in the wrong spot.  But we're with the right person.|,Agreement
"|I don't know, just seemed like such a good spot to me.|",Statement Opinion
|We do have really good view of the moon from here though.|,Statement Opinion
|Oh I saw that.  Pretty isn't it. Big ol' white moon.|,Statement Opinion
|Look what we got here.|,Statement Non Opinion
"|Augie, you brought refreshments.|",Statement Non Opinion
|It's not champagne.|,Statement Non Opinion
|I guess we don't need glasses.|,Statement Opinion
"|Are you cold, huh?  Do you want to go home?|",Question
|I'm beginning to think you might be right.  I think this might be the spot after all.|,Agreement
"|Augie, I'm sorry.|",Apology
|Shh...|,Command
"|If we are really quiet, the fish might come.|",Command
|Or not.|,Disagreement
|Or not.|,Statement Non Opinion
|Good God.|,Acknowledge
|Do you think it's them?|,Question
|I wonder.|,Statement Non Opinion
|Freda is the only one who knows we are here. She wouldn't ring up.|,Statement Opinion
|Must be them then.|,Answer
|What we're going to do?|,Question
"|We're okay, right darling?  Whatever happens, we're okay?|",Question
|Now and always sweet.|,Statement Opinion
|I don't care then.|,Disagreement
|It had to happen sooner or later.|,Statement Opinion
|Yes... Hello?  Hello?  I'm sorry what's that?|,Greeting
"|No, it's a wrong number.|",Statement Non Opinion
"|Oh, oh, that sent shivers on my spine.|",Statement Opinion
|[BREATHING] [LAUGHTER]|,Backchannel
|Oh...|,Backchannel
|[BREATHING]|,Others
|[BREATHING]|,Backchannel
|What shall we do if they suddenly walk in on us?|,Question
|Oh. Behave exquisitely...|,Command
|With perfect poise...|,Statement Non Opinion
|[LAUGHTER] I think I shall do a court curtsey.|,Statement Opinion
|Ah...|,Backchannel
|[LAUGHTER]|,Backchannel
|Ah...Strange...|,Statement Opinion
|Mmm...|,Backchannel
"|Things that just ought to matter dreadfully, you know they just don't matter at all when one is happy, do they?|",Question
|The pity is that one can't stay happy.|,Sadness
"|Darling, don't say that.|",Command
|It's true.  I think the whole things a very poor joke.|,Disagreement
"|What, this sacred and beautiful thing, love?|",Question
"|Oh, yes meaning just that.|",Agreement
"|Oh, dear god what is that all mean, dear god?|",Question
|[LAUGHTER] Don't laugh at me I'm being serious.|,Command
"|You mustn't be so serious, darling, it just what they want.|",Command
|Oh whose they?|,Question
"|Oh you know all those superficial philosophers. We must laugh at them, be flippant.|",Statement Opinion
|Flippancy brings out the acid in their darn sweetness and light.|,Statement Opinion
"|Mmhmm If I must laugh at everything, I must laugh at us too.|",Statement Opinion
|Oh yes.  .|,Acknowledge
"|How long will it last, this ludicrous, overbearing love of ours?|",Question
|We are figures of fun all right|,Statement Opinion
|Ahh...who knows.|,Statement Opinion
|Shall we always want to bicker and fight?|,Question
"|No, that will fade...Along with our passion...|",Disagreement
"|Oh, will we like that?|",Question
|Well it depends on how well we've played.|,Statement Non Opinion
|If one of us dies...|,Statement Non Opinion
|does the one that's left still laugh?|,Question
"|Yes, yes with the all his might.|",Agreement
"|Well, that's serious enough isn't it?|",Acknowledge
"|No, no, no, no death is very laughable it's a cunning little mystery, you know.  It's all done with mirrors.|",Statement Opinion
|I think you're talking nonsense.|,Disagreement
"|Ah so is everyone in the long run, huh?|",Question
|Hmm.|,Backchannel
"|Let's pity the poor philosophers, huh?  Let's enjoy the party for as long as we can, okay?  Let's blow trumpets and squeakers and sit like small idiotic school children. [LAUGHTER]|",Amusement
|Ah.|,Backchannel
"|Come here darling, kiss me|",Command
"|Oh, Elliot.  Worms don't pop.|",Statement Non Opinion
|before your body rots and worms pop out of your eye sockets.|,Statement Opinion
"|See, you know I don't care what you do.  You could paint yourself green and run naked to the Place Vendome.|",Statement Opinion
"|Oh, thank you darling.|",Acknowledge
|You could run off with all the men in a world. I won't say a word.  Just as long as you love me best.|,Statement Opinion
"|The same applies to you too, except you so much as look at another women I'll kill you.|",Others
|Do you remember that row we did have in Venice?|,Question
|Which particular one?|,Question
|The one when you put that little wooden painted snake in my bed?|,Question
"|Oh, Charles.  That was his name Charles. He did wriggle so beautifully.|",Statement Opinion
|It was a horrible thing I hated it.|,Disagreement
"|Oh I know you threw it out the window and into the Grand Canal.  Oh, I'll never forgive you for that.|",Disagreement
|Of course how long did that row last?|,Question
|It went on intermittently for days.|,Statement Non Opinion
|But you know it wasn't as bad as the one we had in Cannes...mmhmm...where your curling irons burnt a hole in my dressing gown.|,Statement Non Opinion
|Cannes...mmhmm...|,Backchannel
|Oh it burnt my comb too and all those towels in the bathroom.|,Statement Non Opinion
|Oh that was a rouser wasn't it?|,Question
|The manager came in he found us rolling about the floor.  [LAUGHTER]|,Statement Non Opinion
|I will never forget the look on his face.|,Statement Opinion
|Scratching and biting like panthers. [LAUGHTER] Oh...|,Amusement
|oh...|,Acknowledge
"|Utterly, utterly ridiculous.|",Disagreement
|oh...[LAUGHTER]|,Backchannel
|We were very much younger then.|,Acknowledge
|Very much sillier.|,Statement Opinion
"|However, I do believe the real cause of that row was Peter Burden.|",Statement Opinion
|Oh you knew there was nothing in that.|,Statement Opinion
|[LAUGHTER]|,Backchannel
"|[LAUGHTER] Utterly, utterly ridiculous.|",Disagreement
|We were very much younger then.|,Statement Non Opinion
|Very much sillier.|,Statement Opinion
|Mmhmm.|,Backchannel
"|However, I do believe the real cause of that row was Peter Burden.|",Statement Opinion
|Oh you knew there was nothing in that.|,Disagreement
|I knew nothing of the sort. You took presents from him.|,Disagreement
|Presents? It was a trivial little broach.|,Statement Opinion
|It was bristling with diamonds in the worst possible taste.|,Statement Opinion
|Not at all. It was very pretty. I still wear it often.|,Gratitude
|You sent out of your way to torture me over Peter Burden.|,Anger
|I did not you worked whole thing up in your jealous imagination.|,Disagreement
"|Well, you let him kiss you.  You said you did.|",Disagreement
"|Well, what of it?|",Question
|What of it?|,Question
"|It gave him a lot, a great deal of pleasure and it didn't hurt me.|",Statement Non Opinion
|And what about me?|,Question
|If you hadn't been so suspicious and nosey you'd never known a thing about it.|,Disagreement
|That's a nice point of view I must say.|,Statement Opinion
|I'm bored with this conversation.|,Statement Opinion
|So am I.  I'm bored stiff.  You want some brandy?|,Statement Opinion
"|No, thank you.|",Disagreement
"|I'll have a little, I think.|",Answer
|I don't see why you want any you already had two glasses.|,Disagreement
"|Oh, you know no particular reason besides they are very small glasses.|",Statement Non Opinion
|I just think it's silly you know to go on and on and on about such a thing.|,Statement Opinion
|You can hardly call three glasses of liquor in a whole evening going on and on and on.|,Disagreement
"|I just, I just think it's becoming a habit with you.|",Statement Opinion
"|Hmm.  Well, you needn't be so grand just because you don't happen to want any at the moment, okay?|",Disagreement
|Do be quiet.|,Command
"|Really, Amanda.|",Statement Opinion
"|Don't be stupid, what?|",Command
|Nothing.|,Statement Non Opinion
|Are you going out somewhere dear?|,Question
"|No, darling I'm just making myself fascinating for you.|",Statement Opinion
|That reply has broken my heart.|,Statement Opinion
|Well it's a woman's duty to allure the man. Watch me a minute will you?|,Statement Opinion
|As matter the fact that's perfectly true.|,Agreement
"|Oh no, it isn't.|",Disagreement
"|Yes, it is.|",Agreement
"|Don't be stupid, shut up.|",Command
"|You know, it's a pity you didn't have any more brandy. It would have made you just a little less disagreeable.|",Statement Opinion
"|Oh, well that's funny.  It doesn't seem to have worked such wonders with you.|",Disagreement
"|You know what?  You snap, you snap, you snap you're like a little adder.|",Disagreement
"|Adders don't snap, they sting.|",Statement Non Opinion
|Nonsense.  They have a bag of venom behind of fangs and they snap.|,Disagreement
|They sting.|,Statement Non Opinion
"|I don't care.  I don't care, do you understand?  I don't mind if they bark and they roll about like hoops.|",Disagreement
|Did you see much of Peter Burden after our divorce?|,Question
"|Yes, I did quite a lot.|",Agreement
|I suppose you let him just kiss you or good deal more than too.|,Statement Opinion
"|Oh, mind you own business.|",Command
"|I suppose you two had a riotous time, huh?  No restrain at all, very enjoyable, he never had much any how.|",Question
"|You're quite insufferable, I expect it's because you're drunk.|",Disagreement
|I am not in the least bit drunk.|,Disagreement
|You always had a weak head.|,Disagreement
|I think I told you once before that I had three minute liquor glasses the whole evening long.  A Child of two cannot get drunk on that.|,Statement Opinion
"|On the contrary, a child two could get violently drunk on only one glass of brandy.|",Disagreement
"|Oh very, very interesting Amanda.  How about the child of uh... four, six or maybe nine---you know, we could work up a splendid little debate about it, you know?  Intemperate tots.|",Statement Opinion
|Shut up.|,Command
|Not very funny darling.  Why don't you have some more brandy?|,Disagreement
|That's a very good idea I think I will.|,Agreement
|Would you uh...turn that off please? You're going to wake the people upstairs.|,Apprehension
|Why?|,Question
|There are no people upstairs. It's a photographer's studio.|,Statement Non Opinion
|Well then you'll wake the people downstairs.|,Statement Non Opinion
|They are away in Tunis.|,Statement Non Opinion
|This is no time a year for Tunis.|,Statement Opinion
"|Turn it on again, please.|",Command
|I will do no such thing.|,Disagreement
|Very well if you insist on being boorish and idiotic.|,Disagreement
|Turn it off. It's driving me mad.|,Command
|I won't.|,Disagreement
|Turn it off.|,Command
|Stop it. No. Go away.|,Command
|Amanda listen. Listen.|,Command
"|listen Oh I'm sick and tired of listening to you, you damn sadistic bully.|",Disagreement
|That's very amusing indeed.|,Statement Opinion
"|Oh you're cruel you're...you're...I hate you, I hate you. Go away. You're conceited. You're overbearing. You're utterly impossible.|",Disagreement
"|You...You're an evil minded, self-centered little wench and I never want to see you again.|",Disagreement
|This is the end do you hear me?  Finally and forever.|,Command
|You're not going like this.|,Command
"|Oh yes I am...Oh yes I am. Let go of me. You let go. You...urgh...You're a cruel friend. I loathe and I hate you. Marry you again...Ha...Never, never, never, never. I hope you die in torment. You beast.|",Disagreement
|No you're not.|,Disagreement
|Shut up. Shut up. I wouldn't marry you again if you came crawling back to me on a bended knee. You are an evil tempered little vampire and I never want to see you again as long as I live.|,Disagreement
|Hi.|,Greeting
"|Okay.  Let me see here.  Um, we need--we need your original birth certificate.|",Statement Non Opinion
|My--my original birth certificate?  But I don't carry that with me.|,Disagreement
|Right.  Well.  We still need it.|,Acknowledge
"|Well, I have my driver's license, does that work?|",Question
"|No. no  Uh, no one told you that you needed your original birth certificate.|",Disagreement
|No it doesn't say it on the form.|,Disagreement
"|I mean it just says that you need some form of identification, but it doesn't say what kind of identification.|",Statement Non Opinion
|I mean if I had known--I would have brought it.|,Apology
|um Sorry.|,Apology
"|Okay.  Um, I'm sorry but I--I can't help you.  You're gonna have to go back and uh...|",Apology
"|Look, I've been waiting in line for a really long time.  I mean, you've seen how long it is.|",Statement Opinion
|It's lunch hour.|,Statement Non Opinion
|Right.  It's the D.M.V..|,Acknowledge
"|I know, it gets long, but I can't do anything without your--do you have Social Security card, maybe?|",Question
"|Well, no.  I mean, I don't carry my original documents with me because if those things get destroyed, then what do you, you know what I mean, like if I loose my wallet or something, I'll never have them again.|",Statement Opinion
|I have my passport and I have my driver's license. And that's all I have.|,Statement Non Opinion
"|Alright, I don't know what to tell you right.|",Acknowledge
"|I think you're just gonna--you're gonna have to get 'em and then you can back and then, we'll help you out.  Maybe, we can-|",Command
"|But, isn't there anything you can do.  Can't you make an exception this one time?  My picture is on both of those identifications.  It's not like you don't know that it's me.|",Question
|I can't.|,Statement Non Opinion
|And I can give you my social--|,Statement Non Opinion
"|I make an exception for you and I have to make an exception for everyone.  I mean, I-I've seen this before and I know it's frustrating, but there's nothing I can do. You just have to-|",Statement Opinion
"|Well, I can give you my Social Security Number.|",Statement Non Opinion
"|No, it's--|",Disagreement
|And I can tell you where I was born and what time and by who and what day.|,Statement Non Opinion
"|Okay.  But how do I--that's- that's not proof to me.  How do I know that, you know, that it's really you.  I need--|",Disagreement
|I can't go--I have to go back to work.  I don't have time to go back to my house and get all of that stuff and then get back in line and wait for another forty five minutes.|,Statement Opinion
"|Well, the weekends are not as busy.  Maybe you can uh, come and try to get here early--|",Statement Opinion
"|Um, I have kids.  I have to take them places on the weekends.  I don't have time to come back here.  Please.  I really need you to help me.|",Command
|I can't.  There's nothing I can do.  I'm sorry.|,Apology
|Well.  [BREATHING] I just--I just don't.  I-I'm sorry that I'm standing here-- But I can't leave. I-|,Apology
|The line--|,Statement Non Opinion
"|I really need this done today.  As you can see, the deadline is almost up and I can't come back.|",Command
"|Ok, but you're right now you're holding up more people in line by standing here-- and letting|",Disagreement
"|Well, why didn't the D.M.V. put that you needed your birth certificate on the application then?|",Question
"|I--when you're going to the D.M.V., you usually need pretty professional identification--|",Statement Non Opinion
"|You know, Official documentation--|",Backchannel
"|Yeah, but your birth certificate--I mean, who carries around their birth certificate?  Nobody does that.|",Disagreement
"|No, but you come--you come to the D.M.V., it's something-- You should've- You should've figured--|",Disagreement
|With your driver's license and your passport.  Just like everybody else.|,Command
"|But, without your drive--where-where- what about your identification without your driver's license?  I mean, you need--you needed something before then?|",Question
"|Who--you always use your driver's license.  I mean, you're not coming to the D.M.V. if you're not over sixteen and that's when you get your driver's license so you're never gonna need it anyway.|",Disagreement
"|All right.  Well, um, you know, I'd love to help you, but--nothing I can do.|",Statement Non Opinion
"|So, if you wanna go get your birth certificate, um, maybe come back--I don't--maybe you can talk to the person in the--in the front of line maybe.  I don't know.|",Command
|Do you have a supervisor?|,Question
|I am the supervisor.  So--|,Command
"|Well, thank you very much.  You've been very helpful.|",Acknowledge
|It's almost time for me to go.|,Statement Non Opinion
|I can't believe that--now--are you sure this is absolutely necessary?  Like--|,Disagreement
"|There's nothing I can do.  I mean, the government you know--|",Statement Non Opinion
|What--what're we gonna do here?  I can't--I can't do this by myself.  I--|,Question
"|You're gonna have to.  I mean, you're a great father.  You can do it.  I know you can.|",Statement Opinion
"|But, I'm--I'm nothing--I'm nothing without you here.  Maybe we can--we can get out of this somehow.|",Statement Opinion
|I don't think so.|,Disagreement
"|Well, come on.  You've gotta think of something.  A year--a year away, it's gonna tear us apart.  I don't even--I don't even wanna think about it.  I mean, I don't even know if I'll be able to get in touch with you or--|",Others
"|Well, we can do the best we can and-and, with um, you know like wireless internet these days--I think that we could-- Talk every once in awhile.|",Statement Opinion
|You could send me pictures.|,Command
|It's not going to be the same.|,Statement Opinion
"|What if--maybe--what if, uh, we went somewhere over there?  I don't--I don't know--I--I need to figure something out for this because--|",Statement Non Opinion
"|Their not gonna let you.  You have to stay home and I have to go.  I mean, that's all--|",Statement Non Opinion
"|and--I mean, my daughter--I don't want to put her in danger.  You know?  She has to stay.|",Statement Opinion
|This is gonna be a--a crucial yet--she's--she's growing up.  She's gonna need you.|,Statement Opinion
|But she's--you're not gonna--you're not gonna be here for--for her first words.  For her first steps.  I mean--it's something that you're supposed to be here for that--|,Disagreement
|You can just remember it for me.|,Command
|I don't know--I don't know--I don't know how--I don't know how this could even be possible for you--I--if I was--|,Distress
"|Well, I need--I need you to be able to do this for me 'cause I can't do anything about it.|",Command
"|I mean, it's just as hard for me, but--I know that we can do it, you know|",Statement Opinion
"|I mean, you just get to--go off and do your thing.  I mean, yeah, we're both--I don't know--it's bad for both of us, but--|",Resignation
|...it would be so much better if we can--if we could stay together somehow.  You know--we could--we could do this together.|,Statement Opinion
|I don't want you in danger.  And I don't want her in danger.|,Statement Opinion
|I don't want you in danger.  Where are you going?  You're going over to war.|,Question
|I have no choice. There's nothing I can do.|,Statement Non Opinion
|All right.|,Acknowledge
"|Oh my God.  Guess what, guess what, guess what, guess what, guess what, guess what?|",Question
|What?|,Question
"|Well, guess.  Guess, guess, guess, guess.|",Command
"|Um, you--|",Acknowledge
|Don't look at my left hand.|,Command
|No.  Let me see.|,Disagreement
"|Oh, no way.|",Disagreement
"|He proposed.  He proposed.  Well, and I said yes, of course. [LAUGHTER]|",Agreement
|That is great.  You look radiant.  I should've guess.|,Agreement
|I'm so excited.|,Statement Opinion
"|Well, Tell me about him.  What happened.|",Question
"|Remember how we had that date?  And I was like, oh yeah, this is a date, whatever.|",Statement Non Opinion
"|So after we sort of went out dinner and I was already like tired.  I wasn't all that excited and and so he's like let's go down to the beach and I was like no I don't want to the beach, like I'm tired. And he's like no, no we have to go.  And I was like okay, like that's a little weird.|",Disagreement
"|So, he--so we walked down to the pier and there's like these lights--like these little, like lights-- and we're like what's that? And he's like I don't know let's go find out.|",Statement Non Opinion
|So we walked down there and there's-[LAUGHTER]-And there's- this huge like ten foot heart in candles on the beach--|,Others
|What?|,Question
"|like all they have And I was like, what's going on?  And he like takes my hand and pulls me into the middle and he's like--you know, get's on his knee and everything--And says will you marry me? And I flipped out.|",Statement Opinion
|That--that is the most romantic thing I have ever heard.|,Statement Opinion
"|I know.  I was like, how did he get--like he must have called someone or had them set--like, I have no idea.|",Statement Non Opinion
"|Wow.  Yeah, 'cause yeah I don't know I'm sure if he--oh yeah he definitely had--would have had to have someone else--|",Backchannel
|Cause- 'Cause he was with me. You didn't do it did you?|,Question
"|Yeah.  I mean candles wouldn't stay--No, I didn't--I didn't know anything about it.|",Acknowledge
|You didn't know anything?|,Question
|No. I'm just as happy as you are.  This is--|,Disagreement
"|I was just--it was so like I thought this might happen eventually, but like not yet, you know what I mean?  Like--|",Statement Opinion
"|So, I mean--it's good though.|",Statement Opinion
"|It is good.  It's totally good.  I mean, it like oh, you know.|",Statement Opinion
"|Yeah, I know.  Wow.  I'm shaking.  I can't even--|",Disagreement
|I know. So we're gonna take it--Like we're not gonna get married right away--'Cause we want to like have plenty of time to plan everything out|,Statement Non Opinion
"|...and, um, my parents want to like be part of it and help out and everything--So we want to give it lots of time to like--|",Happiness
"|Oh. Do they--do they know yet? Have you told them? Oh, that's--|",Question
"|Yeah, yeah, I called them. I called them And, of course, they were so excited 'cause they love him. Like they always have.  Um--|",Excitement
|That's great.  Yeah.|,Agreement
"|So, yeah, I mean, it'll be good.  We wanna like, uh, I think we're gonna have it in spring time, like early Spring--So it's no too hot yet.  And um--|",Statement Non Opinion
|Okay. You know--you know where?  Or--|,Backchannel
"|I don't know.  I mean, I kinda like the idea of having something outside, but--Like--is a- Yeah,|",Backchannel
"|Uh, huh. I mean, you know, it's spring--It'll be--|",Backchannel
|Spring's nice though.|,Statement Opinion
"|Yeah, I don't know-[LAUGHTER]-I mean--I can't even--the whole idea of like living--spending my whole life with somebody--that's crazy|",Statement Opinion
"|Yeah, that is--how long you guys been together now?|",Question
|Two and a half years. [LAUGHTER]|,Statement Non Opinion
|Okay.  All right.  So-[LAUGHTER]-quite a while.  I mean--That's-  That's good.  I'm so happy for you. [LAUGHTER]|,Statement Opinion
|Thank you. Thank you so much.|,Acknowledge
"|Yeah, I'd love to be in that same situation some day, but, wow- so-|",Acknowledge
"|Oh, you will--You'll find just the right girl.  And she'll be perfect for you and everything will be great.|",Statement Opinion
