Text,DS_emotion
24,- **Statement Opinion**
25,- **Statement Opinion**
26,- **Disagreement**
27,"Well, what are you going to do about it to make it different? - **Question**"
28,- **Statement Opinion**
29,- **Question**
30,- **Statement Opinion**
31,- **Statement Opinion**
32,- **Statement Opinion**
33,"Where am I supposed to go? I mean, like what? - **Question**"
34,- **Statement Opinion**
35,- **Statement Opinion**
36,- **Statement Opinion**
37,- **Statement Opinion**
38,- **Statement Opinion**
39,- **Statement Opinion**
40,- **Statement Opinion**
41,- **Statement Non Opinion**
42,- **Statement Opinion**
43,Is that honestly what you think? - **Question**
44,"And I'm not saying like and not trying to you know put you down or anything, it's just that- - **Statement Opinion**"
45,- **Statement Opinion**
46,- **Statement Opinion**
47,- **Statement Opinion**
48,- **Statement Opinion**
49,- **Statement Opinion**
50,- **Statement Opinion**
51,- **Statement Opinion**
52,- **Statement Opinion**
53,I just-- I - **Others**
54,- **Statement Opinion**
55,- **Acknowledge**
56,- **Command**
57,- **Statement Opinion**
58,"And you've got to think--well, ask yourself why are they not hiring you? - **Question**"
59,- **Statement Non Opinion**
60,I mean are you going in for interviews? - **Question**
61,"Yeah, and I look nice and I'm you know-- - **Statement Non Opinion**"
62,Are you presenting- - **Question**
63,- **Statement Non Opinion**
64,putting your best foot forward? or you - **Question**
65,"yah, to-totally, and I'm not-- - **Statement Non Opinion**"
66,"Do they seem to like you? I mean, Can you get any read from them? - **Question**"
67,- **Statement Opinion**
68,Have you ever called them back and asked why you didn't get the job? - **Question**
69,- **Statement Non Opinion**
70,Do they give you any specifics as to why they didn't go with you? - **Question**
71,It's just like- it's a matter of- - **Others**
72,- **Statement Opinion**
73,maybe What jobs are we talking about? - **Question**
74,- **Statement Non Opinion**
75,Like- What's your ideal job? What do you want to do? - **Question**
76,- **Statement Opinion**
77,- **Acknowledge**
78,But um-- - **Others**
79,- **Statement Opinion**
80,- **Acknowledge**
81,So what's the something else? - **Question**
82,- **Statement Non Opinion**
83,- **Statement Opinion**
84,- **Question**
85,If I- If you- Will you stick with it? - **Question**
86,- **Acknowledge**
87,- **Acknowledge**
88,- **Acknowledge**
89,Okay? - **Command**
90,- **Agreement**
91,- **Acknowledge**
92,- **Statement Opinion**
1,Greeting
2,Question
3,Answer
4,Question
5,Answer
6,Question
7,Answer
8,Statement Non Opinion
9,Acknowledge
10,Acknowledge
11,Backchannel
12,Statement Non Opinion
13,Statement Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Command
17,Statement Opinion
18,Command
19,Statement Non Opinion
20,Answer
21,Question
22,Answer
23,Question
24,Answer
25,Question
26,Statement Opinion
27,Statement Opinion
28,Acknowledge
29,Backchannel
30,Answer
31,Backchannel
32,Statement Opinion
33,Statement Opinion
34,Disagreement
35,Statement Opinion
36,Question
37,Statement Opinion
38,Disagreement
39,Backchannel
40,Statement Non Opinion
41,Apology
42,Command
43,Statement Non Opinion
44,Question
45,Statement Opinion
46,Statement Opinion
47,Statement Opinion
48,Statement Opinion
49,Statement Non Opinion
50,Statement Non Opinion
51,Statement Opinion
52,Acknowledge
53,Statement Opinion
54,Statement Non Opinion
55,Disagreement
56,Question
57,Answer
58,Statement Opinion
59,Question
60,Statement Opinion
61,Statement Opinion
62,Statement Opinion
63,Answer
64,Backchannel
65,Statement Opinion
66,Statement Opinion
67,Question
68,Apology
69,Disagreement
70,Statement Opinion
71,Statement Opinion
72,Disagreement
73,Statement Opinion
74,Question
75,Backchannel
76,Statement Opinion
77,Statement Non Opinion
78,Command
79,Statement Non Opinion
80,Disagreement
81,Statement Opinion
82,Statement Opinion
83,Statement Non Opinion
84,Statement Opinion
85,Question
86,Statement Opinion
87,Question
88,Command
89,Statement Opinion
90,Disagreement
91,Backchannel
92,Statement Opinion
93,Statement Opinion
94,Statement Opinion
95,Acknowledge
96,Question
97,Agreement
98,Command
99,Acknowledge
100,Greeting
1,Question
2,Statement Non Opinion
3,Apology
4,Statement Non Opinion
5,Statement Non Opinion
6,Statement Opinion
7,Statement Non Opinion
8,Others
9,Apology
10,Question
11,Statement Non Opinion
12,Statement Opinion
13,Agreement
14,Others
15,Statement Non Opinion
16,Statement Opinion
17,Agreement
18,Statement Opinion
19,Question
20,Statement Non Opinion
21,Backchannel
22,Question
23,Statement Non Opinion
24,Statement Opinion
25,Agreement
26,Statement Opinion
27,Question
28,Statement Non Opinion
29,Backchannel
30,Others
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Offer
35,Acknowledge
36,Acknowledge
37,Question
38,Statement Non Opinion
39,Offer
40,Acknowledge
41,Acknowledge
42,Statement Opinion
43,Statement Opinion
44,Statement Opinion
45,Agreement
46,Backchannel
47,Others
48,Statement Opinion
49,Backchannel
50,Statement Opinion
51,Statement Opinion
52,Agreement
53,Others
54,Statement Opinion
55,Others
56,Backchannel
1,**Statement Non Opinion**
2,what **Question**
3,**Statement Non Opinion**
4,"What'd you get, where'd you get accepted to? please **Question**"
5,**Answer**
6,**Acknowledge**
7,**Backchannel**
8,**Statement Opinion**
9,**Answer**
10,**Acknowledge**
11,**Statement Non Opinion**
12,Are you going to live on campus? Where are you going to live? **Question**
13,**Answer**
14,because you are so close to me **Command**
15,**Statement Opinion**
16,**Agreement**
17,Where would you want to live? **Question**
18,**Statement Opinion**
19,**Statement Opinion**
20,**Statement Opinion**
21,**Acknowledge**
22,**Statement Opinion**
23,**Agreement**
24,**Statement Opinion**
25,**Agreement**
26,**Statement Opinion**
27,**Statement Opinion**
28,**Statement Opinion**
29,**Statement Opinion**
30,**Statement Opinion**
31,Can we for real live together? **Question**
32,**Agreement**
33,**Acknowledge**
34,So should we get a place near campus? or- **Question**
35,**Agreement**
36,Do you know any people that might be out there? **Question**
37,**Acknowledge**
38,**Answer**
39,**Agreement**
40,**Statement Opinion**
41,That happens at time **Statement Non Opinion**
42,**Backchannel**
43,**Statement Opinion**
44,**Statement Opinion**
45,**Statement Opinion**
46,**Statement Non Opinion**
47,**Statement Non Opinion**
48,**Statement Opinion**
49,**Agreement**
50,**Acknowledge**
51,"I don't know how I feel about that, but- **Statement Opinion**"
52,**Statement Opinion**
53,**Acknowledge**
54,**Acknowledge**
55,**Statement Opinion**
56,**Statement Opinion**
57,**Agreement**
58,**Statement Opinion**
59,"I'd have been so mad at you, because, what could I have done, **Statement Opinion**"
60,**Statement Opinion**
61,**Acknowledge**
62,you'd be that kid **Statement Opinion**
63,**Statement Opinion**
64,**Agreement**
65,[LAUGHTER] **Others**
66,**Statement Opinion**
67,**Backchannel**
68,"and to me too, because now I get to-have- **Statement Opinion**"
69,**Command**
70,**Agreement**
71,**Command**
72,"Tomorrow, tomorrow, tomorrow- **Acknowledge**"
73,**Backchannel**
74,**Statement Non Opinion**
75,Woo- **Others**
76,[garbage] **Statement Opinion**
77,**Acknowledge**
1,Greeting
2,Statement Opinion
3,Statement Opinion
4,Backchannel
5,Statement Opinion
6,Acknowledge
7,Apology
8,Statement Opinion
9,Agreement
10,Acknowledge
11,Question
12,Others
13,Others
14,Statement Non Opinion
15,Agreement
16,Statement Opinion
17,Question
18,Answer
19,Question
20,Answer
21,Question
22,Answer
23,Backchannel
24,Answer
25,Backchannel
26,Others
27,Statement Non Opinion
28,Acknowledge
29,Statement Non Opinion
30,Agreement
31,Statement Non Opinion
32,Answer
33,Statement Non Opinion
34,Statement Opinion
35,Statement Non Opinion
36,Acknowledge
37,Agreement
38,Statement Non Opinion
39,Question
40,Question
41,Answer
42,Statement Non Opinion
43,Question
44,Statement Non Opinion
45,Statement Opinion
46,Statement Non Opinion
47,Acknowledge
48,Statement Opinion
49,Statement Non Opinion
50,Question
51,Answer
52,Acknowledge
53,Acknowledge
54,Question
55,Answer
56,Backchannel
57,Answer
58,Acknowledge
59,Others
60,Acknowledge
61,Others
62,Apology
63,Statement Opinion
64,Acknowledge
65,Others
66,Acknowledge
67,Others
68,Others
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Statement Opinion
15,Agreement
16,Question
17,Statement Opinion
18,Question
19,Statement Opinion
20,Question
21,Statement Opinion
22,Question
23,Statement Opinion
24,Question
25,Statement Opinion
26,Statement Opinion
27,Question
28,Statement Opinion
29,Statement Opinion
30,Command
31,Statement Opinion
32,Command
33,Question
34,Question
35,Statement Non Opinion
36,Statement Opinion
37,Statement Non Opinion
38,Statement Opinion
39,Statement Opinion
40,Question
41,Question
42,Statement Opinion
43,Statement Opinion
44,Statement Opinion
45,Statement Opinion
46,Statement Opinion
47,Statement Opinion
48,Statement Opinion
49,Statement Opinion
50,Statement Opinion
51,Statement Opinion
52,Question
53,Statement Non Opinion
54,Statement Opinion
55,Statement Opinion
56,Statement Opinion
57,Statement Opinion
58,Statement Opinion
59,Statement Opinion
60,Statement Opinion
61,Statement Opinion
62,Statement Opinion
63,Statement Opinion
64,Acknowledge
65,Command
66,Statement Opinion
67,Question
68,Statement Non Opinion
69,Question
70,Statement Opinion
71,Question
72,Question
73,Question
74,Statement Opinion
75,Command
76,Command
77,Statement Opinion
78,Acknowledge
79,Command
80,Statement Opinion
81,Question
82,Statement Opinion
83,Statement Opinion
1,Question
2,Question
3,Statement Non Opinion
4,Statement Opinion
5,Statement Non Opinion
6,Question
7,Statement Opinion
8,Question
9,Statement Opinion
10,Statement Opinion
11,Question
12,Command
13,Statement Opinion
14,Disagreement
15,Statement Opinion
16,Question
17,Statement Opinion
18,Question
19,Statement Opinion
20,Question
21,Command
22,Acknowledge
23,Statement Opinion
24,Others
25,Statement Opinion
26,Command
27,Command
28,Command
29,Statement Non Opinion
30,Command
31,Command
32,Question
33,Command
34,Question
35,Statement Non Opinion
36,Question
1,Statement Opinion
2,Statement Opinion
3,Statement Opinion
4,Statement Non Opinion
5,Question
6,Answer
7,Question
8,Statement Non Opinion
9,Backchannel
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Question
16,Statement Non Opinion
17,Question
18,Statement Non Opinion
19,Statement Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Statement Non Opinion
23,Question
24,Statement Non Opinion
25,Question
26,Statement Non Opinion
27,Question
28,Statement Non Opinion
29,Question
30,Statement Non Opinion
31,Command
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Disagreement
36,Statement Non Opinion
37,Statement Non Opinion
38,Command
39,Question
40,Answer
41,Question
42,Statement Non Opinion
43,Statement Non Opinion
44,Statement Non Opinion
45,Statement Non Opinion
46,Statement Non Opinion
47,Acknowledge
48,Statement Non Opinion
49,Question
50,Answer
51,Acknowledge
52,Statement Non Opinion
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Opinion
56,Statement Non Opinion
57,Statement Opinion
58,Statement Opinion
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Opinion
63,Statement Opinion
64,Question
65,Statement Opinion
66,Statement Opinion
67,Statement Opinion
68,Question
1,- Joey - What time is it? **Question**
2,- Joey - Isn't it supposed to start running around midnight? **Question**
3,"- Joey - This is great, isn't it? **Statement Opinion**"
4,**Statement Opinion**
5,- Joey - Couldn't be better-- **Statement Opinion**
6,**Statement Opinion**
7,- Joey - How are you doing? **Question**
8,**Answer**
9,"- Joey - Is that--no, no no is that foam? **Question**"
10,"- Joey - I can't even tell, although if I- if I can't tell, it probably isn't it? **Statement Opinion**"
11,"- Joey - Right It'll probably be unmistakable, but don't you think? **Question**"
12,- Joey - How you doing? **Question**
13,**Statement Non Opinion**
14,**Statement Non Opinion**
15,- Joey - How could I be so stupid? **Statement Opinion**
16,**Statement Opinion**
17,- Fey - What flashlight? **Question**
18,"- Joey - The flashlight, the silver one, there's only one, isn't there? **Question**"
19,**Disagreement**
20,- Joey - Whose is it? **Question**
21,**Statement Opinion**
22,**Agreement**
23,**Statement Opinion**
24,- Fey - How's that suppose to make me feel? **Question**
25,**Agreement**
26,**Statement Non Opinion**
27,**Statement Opinion**
28,- Joey - How can we not think to bring it? **Question**
29,**Statement Opinion**
30,"- Joey - Well, I wonder do they always wander during a full moon? **Question**"
31,"- Joey - I can't remember, wasn't it full last year? **Question**"
32,- Joey - Do you remember? **Question**
33,**Answer**
34,- Joey - Are you cold? **Question**
35,- Joey - You want my jacket? **Question**
36,**Statement Opinion**
37,**Statement Non Opinion**
38,"- Joey - This is great, isn't it? **Statement Opinion**"
39,**Statement Non Opinion**
40,**Statement Opinion**
41,**Statement Opinion**
42,**Statement Non Opinion**
43,- Joey - [LAUGHTER] I wonder if they can hear me talk or if they can feel the vibration in the sand when we are moving around **Question**
44,**Statement Non Opinion**
45,- Joey - you want my jacket? **Question**
46,**Command**
47,- Joey - Are you kidding? **Question**
48,**Statement Non Opinion**
49,**Question**
50,**Statement Opinion**
51,**Agreement**
52,**Statement Opinion**
53,**Agreement**
54,**Command**
55,**Disagreement**
56,**Disagreement**
57,**Question**
58,- Joey - Don't you want to see it? **Question**
59,**Disagreement**
60,- Joey - Why not? **Question**
61,**Statement Opinion**
62,**Statement Non Opinion**
63,**Statement Non Opinion**
64,**Statement Opinion**
65,**Statement Opinion**
66,**Statement Opinion**
67,- Fey - Pass up what? **Question**
68,**Statement Non Opinion**
69,**Statement Opinion**
70,**Statement Opinion**
71,Yeah **Statement Opinion**
72,- Fey - What are you so excited about? **Question**
73,**Statement Opinion**
74,**Statement Non Opinion**
75,**Disagreement**
76,**Others**
77,**Statement Non Opinion**
78,**Statement Non Opinion**
79,**Statement Opinion**
80,**Statement Opinion**
81,**Statement Opinion**
82,**Statement Opinion**
83,- Joey - For real? **Question**
84,**Answer**
85,**Statement Opinion**
86,**Statement Non Opinion**
87,**Statement Non Opinion**
88,**Statement Opinion**
89,**Statement Non Opinion**
90,**Statement Opinion**
91,**Statement Opinion**
92,**Statement Opinion**
93,"- Joey - Look there, what's that? **Question**"
94,- Joey - Is it? **Question**
95,"- Joey - Is that a--Ah, it's a seaweed isn't it? **Question**"
96,**Statement Opinion**
97,**Statement Opinion**
98,**Command**
99,**Command**
100,**Statement Non Opinion**
101,**Statement Non Opinion**
102,**Statement Non Opinion**
103,**Statement Non Opinion**
104,**Statement Non Opinion**
105,**Statement Opinion**
106,**Statement Opinion**
107,**Statement Opinion**
108,**Statement Non Opinion**
109,**Statement Non Opinion**
110,**Statement Non Opinion**
111,**Statement Opinion**
112,**Statement Non Opinion**
113,"- Joey - Well, So what do you think? **Question**"
"(Note: Some lines were split for clarity, and numbering follows the original structure",)
1,Question
2,Question
3,Statement Non Opinion
4,Statement Opinion
5,Disagreement
6,Statement Opinion
7,Statement Non Opinion
8,Statement Opinion
9,Question
10,Apology
11,Question
12,Statement Opinion
13,Question
14,Statement Opinion
15,Statement Non Opinion
16,Command
17,Question
18,Statement Non Opinion
19,Disagreement
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Statement Non Opinion
24,Statement Opinion
25,Statement Opinion
26,Statement Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Non Opinion
30,Question
31,Statement Non Opinion
32,Statement Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Opinion
37,Statement Non Opinion
38,Answer
39,Question
40,Answer
41,Question
42,Answer
43,Question
44,Answer
45,Question
46,Answer
47,Question
48,Answer
49,Question
50,Answer
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Opinion
55,Statement Opinion
56,Question
57,Statement Non Opinion
58,Statement Opinion
59,Acknowledge
60,Statement Opinion
61,Agreement
62,Statement Opinion
63,Question
64,Disagreement
65,Statement Opinion
66,Statement Opinion
67,Backchannel
68,Question
69,Statement Opinion
70,Disagreement
71,Agreement
72,Statement Opinion
73,Statement Opinion
74,Statement Non Opinion
75,Statement Non Opinion
76,Statement Non Opinion
77,Statement Non Opinion
78,Question
79,Statement Opinion
80,Command
81,Statement Non Opinion
82,Statement Non Opinion
1,- **Statement Non Opinion**
2,You think it's them? - **Question**
3,- **Statement Opinion**
4,- **Statement Non Opinion**
5,- **Statement Opinion**
6,What will be do? - **Question**
7,"We're all right, darling, aren't we whatever happens? - **Question**"
8,- **Statement Opinion**
9,- **Statement Opinion**
10,- **Statement Opinion**
11,- **Greeting / Statement Non Opinion**
12,- **Statement Opinion**
13,"Oh, what shall we do if they suddenly walk in on us? - **Question**"
14,- **Command**
15,- **Statement Opinion**
16,- **Statement Opinion**
17,"[LAUGHTER] Oh, the things that ought to matter most dreadfully don't seem to matter at all when one's happy, do they? - **Statement Opinion**"
18,- **Statement Opinion**
19,- **Disagreement**
20,- **Statement Opinion**
21,- **Statement Opinion**
22,"Meaning that sacred and beautiful thing, love? - **Question**"
23,- **Statement Opinion**
24,"Dear God, what does it all mean? - **Question**"
25,- **Command**
26,- **Disagreement**
27,Who's they? - **Question**
28,- **Statement Opinion**
29,- **Statement Opinion**
30,- **Agreement**
31,"Well, what if-what happens when our love- - **Question**"
32,"How long will it last, this overbearing love of ours? - **Question**"
33,Who knows? - **Question**
34,"Well, shall we always want to bicker and fight? - **Question**"
35,- **Statement Opinion**
36,"Oh, dear, shall we like that? - **Question**"
37,- **Statement Opinion**
38,"Well, what if one of us dies, does the other laugh then? - **Question**"
39,- **Statement Opinion**
40,"Well, that's rather serious, isn't it? - **Question**"
41,- **Disagreement**
42,- **Disagreement**
43,Let's blow trumpets and squeakers and -- - **Disagreement**
44,- **Command**
45,- **Command**
46,- **Disagreement**
47,- **Statement Opinion**
48,- **Statement Opinion**
49,Do you remember that awful scene we had in Venice? - **Question**
50,Which particular one? - **Question**
51,- **Statement Non Opinion**
52,- **Statement Non Opinion**
53,- **Statement Opinion**
54,- **Statement Opinion**
55,How long did that row last? - **Question**
56,- **Statement Non Opinion**
57,- **Statement Non Opinion**
58,- **Statement Non Opinion**
59,"Oh, that was quite a rouser, wasn't it? - **Question**"
60,- **Statement Non Opinion**
61,- **Statement Opinion**
62,- **Statement Non Opinion**
63,- **Statement Opinion**
64,utterly ridiculous - **Statement Opinion**
65,- **Statement Non Opinion**
66,- **Statement Opinion**
67,- **Statement Non Opinion**
68,- **Disagreement**
1,Statement Opinion
2,Disagreement
3,Disagreement
4,Statement Non Opinion
5,Statement Opinion
6,Disagreement
7,Statement Opinion
8,Disagreement
9,Question
10,Statement Opinion
11,Statement Non Opinion
12,Question
13,Question
14,Statement Opinion
15,Question
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Answer
21,Statement Non Opinion
22,Statement Opinion
23,Statement Non Opinion
24,Statement Opinion
25,Disagreement
26,Statement Opinion
27,Statement Opinion
28,Command
29,Statement Non Opinion
30,Question
31,Statement Non Opinion
32,Statement Opinion
33,Statement Opinion
34,Agreement
35,Disagreement
36,Disagreement
37,Command
38,Statement Opinion
39,Disagreement
40,Statement Opinion
41,Disagreement
42,Statement Non Opinion
43,Disagreement
44,Disagreement
45,Statement Opinion
46,Others
47,Question
48,Answer
49,Statement Opinion
50,Command
51,Statement Opinion
52,Statement Opinion
53,Disagreement
54,Statement Non Opinion
55,Disagreement
56,Question
57,Command
58,Statement Opinion
59,Statement Opinion
60,Statement Non Opinion
61,Others
62,Command
63,Question
64,Statement Non Opinion
65,Statement Non Opinion
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Command
70,Disagreement
71,Statement Opinion
72,Command
73,Statement Opinion
74,Command
75,Statement Opinion
76,Command
77,Statement Opinion
78,Others
79,Statement Opinion
80,Statement Opinion
81,Statement Opinion
82,Statement Opinion
83,Statement Opinion
84,Statement Opinion
85,Command
86,Statement Opinion
1,Question
2,Answer
3,Statement Non Opinion
4,Question
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Question
9,Statement Non Opinion
10,Question
11,Command
12,Disagreement
13,Statement Non Opinion
14,Acknowledge
15,Acknowledge
16,Question
17,Statement Non Opinion
18,Question
19,Statement Non Opinion
20,Statement Opinion
21,Acknowledge
22,Acknowledge
23,Question
24,Statement Non Opinion
25,Statement Non Opinion
26,Disagreement
27,Statement Non Opinion
28,Question
29,Command
30,Statement Non Opinion
31,Question
32,Statement Non Opinion
33,Question
34,Disagreement
35,Command
36,Statement Opinion
37,Statement Non Opinion
38,Disagreement
39,Command
40,Statement Opinion
41,Command
42,Statement Opinion
43,Statement Opinion
44,Statement Non Opinion
45,Statement Opinion
46,Statement Non Opinion
47,Statement Opinion
1,Question
2,Statement Non Opinion
3,Question
4,Statement Opinion
5,Disagreement
6,Acknowledge
7,Question
8,Statement Opinion
9,Question
10,Answer
11,Apology
12,Disagreement
13,Acknowledge
14,Statement Non Opinion
15,Disagreement
16,Statement Non Opinion
17,Question
18,Answer
19,Question
20,Acknowledge
21,Command
22,Command
23,Disagreement
24,Statement Non Opinion
25,Question
26,Question
27,Question
28,Question
29,Answer
30,Statement Opinion
31,Question
32,Statement Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Question
36,Answer
37,Question
38,Statement Non Opinion
39,Acknowledge
40,Statement Non Opinion
41,Statement Opinion
42,Statement Opinion
43,Statement Opinion
44,Acknowledge
45,Disagreement
46,Statement Opinion
47,Command
48,Statement Non Opinion
49,Statement Opinion
50,Statement Non Opinion
51,Command
52,Statement Non Opinion
53,Question
54,Backchannel
55,Command
56,Command
57,Acknowledge
58,Statement Non Opinion
59,Others
1,- Joey - Guess what? **Question**
2,what? **Question**
3,**Statement Non Opinion**
4,What? you did? **Question**
5,**Statement Non Opinion**
6,When? **Question**
7,**Statement Non Opinion**
8,"Oh, what, how- where how did you do it? **Question**"
9,"But you never know these things, right? **Statement Opinion**"
10,**Acknowledge**
11,um- **Statement Opinion**
12,oh- **Backchannel**
13,**Statement Non Opinion**
14,Um- You have to climb this little rock- **Statement Non Opinion**
15,uh-huh **Backchannel**
16,**Statement Non Opinion**
17,And um- **Statement Non Opinion**
18,uh-huh **Backchannel**
19,**Statement Non Opinion**
20,"And she's like, what are you doing? I and said, You saved my life, now will you marry me? **Statement Non Opinion**"
21,**Statement Opinion**
22,**Statement Opinion**
23,**Statement Opinion**
24,**Agreement**
25,**Backchannel**
26,**Statement Non Opinion**
27,"Oh, Then you had a whole weekend of camping? **Question**"
28,**Statement Non Opinion**
29,sure [LAUGHTER] **Acknowledge**
30,**Statement Opinion**
31,So where are you going to have your wedding? **Question**
32,"But, um- you know, of course, you're going to come, right? **Question**"
33,**Agreement**
34,**Statement Non Opinion**
35,**Agreement**
36,You're You're my best friend so- **Statement Opinion**
37,**Backchannel**
38,Where is she right now? **Question**
39,**Statement Non Opinion**
40,**Statement Non Opinion**
41,**Statement Non Opinion**
42,**Agreement**
43,**Statement Opinion**
44,**Statement Opinion**
45,**Statement Opinion**
46,**Backchannel**
47,**Statement Opinion**
48,You told your parents already? and everything **Question**
49,**Statement Non Opinion**
50,Are they so excited? **Question**
51,**Statement Opinion**
52,**Statement Non Opinion**
53,**Backchannel**
54,Are you guys gonna have kids? **Question**
55,**Statement Non Opinion**
56,Yeah? **Question**
57,**Question**
58,**Statement Opinion**
59,Are you going to start right away? **Question**
60,**Statement Non Opinion**
61,"Yeah, have you ever like lived with someone else before? **Question**"
62,**Statement Non Opinion**
63,**Statement Non Opinion**
64,**Backchannel**
65,**Statement Non Opinion**
66,Oooh **Backchannel**
67,**Statement Opinion**
68,**Statement Opinion**
69,**Acknowledge**
"This follows the instruction strictly without summarization, providing a one-word classification per line",
1,Like I said -- **Statement Opinion**
2,What do you mean? **Question**
3,**Statement Opinion**
4,Really? It's been that long? **Question**
5,**Statement Opinion**
6,**Acknowledge**
7,I mean- **Statement Non Opinion**
8,What have you been trying? **Question**
9,**Statement Opinion**
10,**Statement Opinion**
11,**Backchannel**
12,**Statement Opinion**
13,What do you do? **Question**
14,**Statement Opinion**
15,"You plan on being there forever? I mean, Like, what do you -- **Question**"
16,"So, it's -- **Statement Opinion**"
17,**Backchannel**
18,**Backchannel**
19,**Statement Opinion**
20,Really? **Question**
21,**Statement Non Opinion**
22,**Statement Non Opinion**
23,"I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and **Question**"
24,**Statement Opinion**
25,"I don't know, what's wrong with me, Is there something wrong with me? **Question**"
26,"No, I mean, just **Statement Opinion**"
27,are you going into the bars every night? **Question**
28,Why? **Question**
29,**Statement Non Opinion**
30,Why? **Question**
31,"I don't -- I mean, do you- do you have an attitude problem when you're on the job? **Question**"
32,**Statement Opinion**
33,**Statement Opinion**
34,**Statement Opinion**
35,An abrasive vibe? **Question**
36,I'm I'm just trying -- **Statement Non Opinion**
37,**Statement Opinion**
38,Are you getting defensive? **Question**
39,What? **Disagreement**
40,I mean -- **Statement Opinion**
41,I just want to do -- **Statement Opinion**
42,**Acknowledge**
43,**Statement Opinion**
44,**Acknowledge**
45,**Acknowledge**
46,**Question**
47,**Backchannel**
48,"Not- Not selling pot, right? **Question**"
49,**Statement Opinion**
50,**Backchannel**
51,**Acknowledge**
52,**Statement Opinion**
53,**Acknowledge**
54,**Acknowledge**
55,**Question**
56,**Statement Opinion**
57,"But do you have any, like, special skills? **Question**"
58,**Statement Non Opinion**
59,**Statement Opinion**
60,**Statement Non Opinion**
61,Have you checked out Craig's List and stuff? **Question**
62,**Statement Opinion**
63,**Question**
64,**Statement Opinion**
65,**Acknowledge**
66,**Statement Opinion**
67,**Acknowledge**
68,**Backchannel**
69,**Question**
70,**Statement Opinion**
71,**Apology**
72,**Statement Opinion**
73,"Well, um, is that kinda like the side of you that you let people see when you go into these job interviews? **Question**"
74,**Statement Opinion**
75,And I don't --I don't **Statement Opinion**
76,**Statement Opinion**
77,so **Statement Opinion**
78,**Backchannel**
79,**Acknowledge**
80,**Apology**
81,**Statement Opinion**
1,Greeting
2,Backchannel
3,Question
4,Question
5,Answer
6,Backchannel
7,Statement Non-Opinion
8,Command
9,Answer
10,Question
11,Statement Opinion
12,Statement Opinion
13,Statement Opinion
14,Statement Opinion
15,Statement Non-Opinion
16,Question
17,Agreement
18,Statement Opinion
19,Acknowledge
20,Statement Non-Opinion
21,Question
22,Answer
23,Answer
24,Statement Opinion
25,Statement Opinion
26,Acknowledge
27,Question
28,Statement Opinion
29,Question
30,Statement Opinion
31,Statement Non-Opinion
32,Statement Opinion
33,Acknowledge
34,Statement Opinion
35,Statement Opinion
36,Statement Opinion
37,Statement Opinion
38,Statement Opinion
39,Question
40,Statement Opinion
41,Command
42,Acknowledge
43,Acknowledge
44,Acknowledge
45,Acknowledge
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Apology
6,Statement Non Opinion
7,Acknowledge
8,Statement Opinion
9,Backchannel
10,Statement Opinion
11,Statement Opinion
12,Backchannel
13,Question
14,Statement Non Opinion
15,Statement Opinion
16,Statement Opinion
17,Apology
18,Statement Opinion
19,Statement Opinion
20,Acknowledge
21,Statement Opinion
22,Backchannel
23,Statement Opinion
24,Statement Opinion
25,Apology
26,Statement Opinion
27,Statement Opinion
28,Statement Opinion
29,Statement Opinion
30,Agreement
31,Statement Opinion
32,Acknowledge
33,Statement Opinion
34,Offer
35,Acknowledge
1,- Joey - Guess what? **Question**
2,What? **Question**
3,**Statement Non Opinion**
4,"Oh, for real? **Question**"
5,**Statement Non Opinion**
6,That's awesome! **Statement Opinion**
7,**Statement Opinion**
8,**Statement Opinion**
9,What are you gonna study? **Question**
10,**Statement Non Opinion**
11,program? **Question**
12,**Answer**
13,**Statement Opinion**
14,oh- **Backchannel**
15,**Statement Opinion**
16,**Statement Opinion**
17,**Statement Opinion**
18,**Statement Opinion**
19,But- **Statement Opinion**
20,**Agreement**
21,**Disagreement**
22,"You know how long -- I have been talking about this forever, right? right? **Statement Opinion**"
23,**Agreement**
